MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	7.2939453	s	5/16/2018 12:05:28 PM
Axial Force	Running Time	Axial Displacement
N	s	mm
-8.9659824	0.00390625	-5.7717509
-8.6300898	0.0048828125	-5.7718925
-8.6740589	0.005859375	-5.7717791
-8.6606712	0.0068359375	-5.771739
-9.1799889	0.0078125	-5.7726421
-8.9863777	0.0087890625	-5.7718253
-8.6499147	0.009765625	-5.7719073
-8.7463655	0.010742188	-5.7719254
-8.8931885	0.01171875	-5.7721248
-9.0447025	0.012695313	-5.7728539
-8.6921625	0.013671875	-5.7718792
-9.2655191	0.014648438	-5.7722816
-8.4152803	0.015625	-5.7728357
-8.5476551	0.016601563	-5.7722249
-8.3071537	0.017578125	-5.772584
-8.7108459	0.018554688	-5.7731218
-8.9111156	0.01953125	-5.7730846
-8.9030828	0.020507813	-5.7721071
-8.8355856	0.021484375	-5.7731695
-9.3170328	0.022460938	-5.7727046
-8.9589615	0.0234375	-5.7720699
-9.6028786	0.024414063	-5.7724094
-9.0573339	0.025390625	-5.771894
-8.6535349	0.026367188	-5.7719522
-8.4647913	0.02734375	-5.771389
-8.6021032	0.028320313	-5.7725749
-8.3451977	0.029296875	-5.7721682
-8.0619469	0.030273438	-5.7712383
-7.8870916	0.03125	-5.7710996
-5.9962387	0.032226563	-5.771307
-4.6712694	0.033203125	-5.7707615
-4.9887223	0.034179688	-5.7696233
-4.8881745	0.03515625	-5.7684951
-5.0739617	0.036132813	-5.7663002
-4.4636893	0.037109375	-5.7639666
-4.198833	0.038085938	-5.7611833
-4.3793931	0.0390625	-5.7584696
-3.433018	0.040039063	-5.7543983
-1.7345767	0.041015625	-5.7483726
1.8570106	0.041992188	-5.7421632
9.9156055	0.04296875	-5.7348437
30.862593	0.043945313	-5.7267451
60.338421	0.044921875	-5.7190289
95.182121	0.045898438	-5.7100453
129.24382	0.046875	-5.7012687
164.26268	0.047851563	-5.689939
195.44894	0.048828125	-5.6778765
221.53485	0.049804688	-5.6655011
241.93379	0.05078125	-5.6506658
256.91559	0.051757813	-5.6347837
264.85648	0.052734375	-5.6189528
268.58316	0.053710938	-5.5990272
265.78094	0.0546875	-5.5792699
257.67621	0.055664063	-5.5583348
247.05367	0.056640625	-5.5356913
234.03139	0.057617188	-5.5129061
217.78168	0.05859375	-5.4869661
198.68501	0.059570313	-5.4605255
181.22632	0.060546875	-5.4346433
166.46268	0.061523438	-5.404768
152.09099	0.0625	-5.3748121
142.80614	0.063476563	-5.3451529
132.67111	0.064453125	-5.3124199
123.484	0.065429688	-5.278533
115.30264	0.06640625	-5.2436061
111.89155	0.067382813	-5.20783
