MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	10.595703	s	5/16/2018 11:28:35 AM
Axial Force	Running Time	Axial Displacement
N	s	mm
5.3153954	0.00390625	-9.9393415
5.8235831	0.0048828125	-9.9392614
6.5852075	0.005859375	-9.9390783
5.4921255	0.0068359375	-9.9383268
6.6286535	0.0078125	-9.9396372
7.0367126	0.0087890625	-9.9393063
6.2498732	0.009765625	-9.9397135
6.4366961	0.010742188	-9.9394646
6.8889465	0.01171875	-9.9392452
5.9710584	0.012695313	-9.9388981
5.7631989	0.013671875	-9.9382648
5.3737078	0.014648438	-9.938858
5.3236609	0.015625	-9.9396982
5.8258419	0.016601563	-9.9398327
6.3813872	0.017578125	-9.9390965
5.571486	0.018554688	-9.9376822
5.4253035	0.01953125	-9.938096
5.7887869	0.020507813	-9.9390306
5.6060729	0.021484375	-9.9388828
5.6220217	0.022460938	-9.9386091
5.1734037	0.0234375	-9.9389725
5.4643722	0.024414063	-9.9381704
4.7522945	0.025390625	-9.9388313
5.4745584	0.026367188	-9.9390631
5.9557614	0.02734375	-9.9389591
6.2689533	0.028320313	-9.9387846
6.9448609	0.029296875	-9.9382496
9.1945982	0.030273438	-9.9381437
12.679631	0.03125	-9.9386311
16.438391	0.032226563	-9.9377298
21.178671	0.033203125	-9.936305
28.399057	0.034179688	-9.9348354
36.58889	0.03515625	-9.9324026
47.801228	0.036132813	-9.9297953
61.642361	0.037109375	-9.926013
76.523956	0.038085938	-9.9225025
90.216187	0.0390625	-9.9180765
103.96723	0.040039063	-9.9120359
114.84349	0.041015625	-9.9045076
122.40829	0.041992188	-9.8982582
129.04178	0.04296875	-9.8903198
133.31584	0.043945313	-9.8811293
133.43774	0.044921875	-9.869956
133.09187	0.045898438	-9.8584366
131.53291	0.046875	-9.8451805
127.35456	0.047851563	-9.8318806
123.39317	0.048828125	-9.8167772
118.0434	0.049804688	-9.801919
111.81181	0.05078125	-9.7849989
106.92421	0.051757813	-9.7665215
102.87198	0.052734375	-9.7475071
102.56532	0.053710938	-9.7268057
105.83519	0.0546875	-9.7053833
110.71663	0.055664063	-9.6836548
116.00465	0.056640625	-9.6609259
121.7907	0.057617188	-9.636302
127.6237	0.05859375	-9.6101236
132.53481	0.059570313	-9.5841761
136.38521	0.060546875	-9.5562706
141.48167	0.061523438	-9.5275011
147.14514	0.0625	-9.4970131
152.23027	0.063476563	-9.4656315
152.47212	0.064453125	-9.4326277
147.79834	0.065429688	-9.3981218
142.24811	0.06640625	-9.3636494
137.87033	0.067382813	-9.327116
133.29922	0.068359375	-9.2900772
125.19	0.069335938	-9.2511806
118.47306	0.0703125	-9.2100744
111.97558	0.071289063	-9.1705389
108.44022	0.072265625	-9.1298828
108.00704	0.073242188	-9.0866289
110.33511	0.07421875	-9.0433645
113.08623	0.075195313	-8.9983797
116.42812	0.076171875	-8.9531469
122.70405	0.077148438	-8.906106
128.53178	0.078125	-8.8581753
135.54164	0.079101563	-8.8092756
141.35124	0.080078125	-8.759553
142.8333	0.081054688	-8.7083244
145.04457	0.08203125	-8.6560526
144.39096	0.083007813	-8.6035824
141.94252	0.083984375	-8.5500307
138.99368	0.084960938	-8.4952869
133.15826	0.0859375	-8.4394417
123.70698	0.086914063	-8.3821554
115.9572	0.087890625	-8.3246965
