MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	8.5234375	s	4/18/2018 3:37:58 PM
Axial Force	Running Time	Axial Displacement
N	s	mm
-6.6803885	0.0048828125	0.43007433
-6.5373607	0.005859375	0.43049008
-7.2332101	0.0068359375	0.43023229
-7.6386614	0.0078125	0.43025687
-6.377697	0.0087890625	0.43059289
-6.8281546	0.009765625	0.43074042
-7.0064564	0.010742188	0.43114871
-6.758317	0.01171875	0.43138415
-6.26829	0.012695313	0.43028146
-7.2647352	0.013671875	0.43040887
-8.071249	0.014648438	0.42973533
-7.892458	0.015625	0.42969063
-8.2828102	0.016601563	0.42985603
-7.2886353	0.017578125	0.42976066
-7.8452983	0.018554688	0.42941198
-7.9969058	0.01953125	0.43034256
-7.254281	0.020507813	0.43029562
-7.5875201	0.021484375	0.42986199
-8.0966387	0.022460938	0.42860433
-8.6871443	0.0234375	0.42871684
-7.7678008	0.024414063	0.42864457
-7.986743	0.025390625	0.42935982
-8.2259645	0.026367188	0.4301697
-8.5327072	0.02734375	0.43040439
-7.6387424	0.028320313	0.43000206
-7.4376583	0.029296875	0.43048114
-7.3667035	0.030273438	0.43097436
-7.6265306	0.03125	0.42980909
-6.6734619	0.032226563	0.42909086
-6.7311106	0.033203125	0.42974725
-6.3685818	0.034179688	0.43010563
-6.6497712	0.03515625	0.43068007
-5.5774117	0.036132813	0.43046772
-5.3035212	0.037109375	0.43066144
-5.2637186	0.038085938	0.43068379
-5.6501131	0.0390625	0.43162033
-6.0529799	0.040039063	0.43109953
-6.0934806	0.041015625	0.4305549
-6.0290098	0.041992188	0.43065846
-5.6715217	0.04296875	0.43021664
-4.8472896	0.043945313	0.43126866
-4.7964745	0.044921875	0.43182373
-3.6900864	0.045898438	0.43267384
-3.0246329	0.046875	0.43364763
-2.4606938	0.047851563	0.4358612
0.24142209	0.048828125	0.43703243
-0.25031623	0.049804688	0.43908879
0.17117709	0.05078125	0.44087023
4.2393456	0.051757813	0.44259578
21.674728	0.052734375	0.44629648
40.053204	0.053710938	0.44987574
58.396702	0.0546875	0.45349151
77.903564	0.055664063	0.45718998
90.769844	0.056640625	0.46245679
100.31089	0.057617188	0.46813488
110.76989	0.05859375	0.47389641
116.93877	0.059570313	0.48129857
122.37187	0.060546875	0.48969537
123.27405	0.061523438	0.49830601
119.73469	0.0625	0.50679672
116.70964	0.063476563	0.51728714
111.15215	0.064453125	0.52671957
103.72755	0.065429688	0.53845942
98.471802	0.06640625	0.55159402
94.020897	0.067382813	0.56348073
89.826706	0.068359375	0.57547539
91.713303	0.069335938	0.58925897
91.863335	0.0703125	0.60386807
89.556114	0.071289063	0.61903369
87.973839	0.072265625	0.63461292
88.979568	0.073242188	0.65047443
91.73864	0.07421875	0.66739988
93.683899	0.075195313	0.68551898
99.030457	0.076171875	0.70380569
111.01467	0.077148438	0.72292686
116.8104	0.078125	0.74239075
121.4604	0.079101563	0.76378512
129.0688	0.080078125	0.78544319
130.37868	0.081054688	0.80639124
131.41154	0.08203125	0.82995892
134.20119	0.083007813	0.85496455
133.67728	0.083984375	0.87762403
137.73595	0.084960938	0.90289342
142.04295	0.0859375	0.92938018
139.60939	0.086914063	0.95652568
140.11987	0.087890625	0.98374337
140.3754	0.088867188	1.0127001
137.40569	0.08984375	1.0411389
139.04713	0.090820313	1.0705538
139.26793	0.091796875	1.1010051
135.4653	0.092773438	1.1318259
134.95383	0.09375	1.1635363
133.27307	0.094726563	1.1963472
128.08899	0.095703125	1.228521
127.7827	0.096679688	1.2624397
129.40872	0.09765625	1.2966819
127.32041	0.098632813	1.3315492
127.17854	0.099609375	1.3680011
128.0961	0.10058594	1.4047801
129.02582	0.1015625	1.4408603
134.10492	0.10253906	1.4783635
137.17757	0.10351563	1.5168465
138.3076	0.10449219	1.5560627
142.40813	0.10546875	1.5963361
145.30428	0.10644531	1.6356282
148.5724	0.10742188	1.6756282
151.17113	0.10839844	1.7172754
153.19617	0.109375	1.7595179
154.66109	0.11035156	1.8006213
153.74883	0.11132813	1.8442296
152.81451	0.11230469	1.887206
152.40459	0.11328125	1.9305758
154.71304	0.11425781	1.9759998
152.55661	0.11523438	2.0210013
145.80258	0.11621094	2.0675228
143.40984	0.1171875	2.1125934
142.48753	0.11816406	2.1591246
139.8875	0.11914063	2.2067473
138.01988	0.12011719	2.2539065
135.89142	0.12109375	2.3014009
133.60634	0.12207031	2.3490877
133.43723	0.12304688	2.3970888
134.16022	0.12402344	2.4474649
135.90092	0.125	2.497509
139.19603	0.12597656	2.5472806
140.62822	0.12695313	2.5961609
142.06192	0.12792969	2.6465654
145.94611	0.12890625	2.6974082
148.60159	0.12988281	2.7485178
149.79562	0.13085938	2.8000832
152.19423	0.13183594	2.8521867
154.67078	0.1328125	2.904047
155.22015	0.13378906	2.9561534
157.22539	0.13476563	3.0103519
155.96996	0.13574219	3.0633955
152.06566	0.13671875	3.1174765
150.04893	0.13769531	3.171742
144.96198	0.13867188	3.2251625
