MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	13.847656	s	4/10/2018 12:46:41 PM
Axial Force	Running Time	Axial Displacement
N	s	mm
-3.0001276	0.012695313	-5.6015396
-2.9539807	0.022460938	-5.6015134
-3.1027246	0.032226563	-5.6013279
-3.8679574	0.041992188	-5.6023679
-2.6601367	0.051757813	-5.6009927
-1.3253069	0.061523438	-5.6012998
6.9572124	0.071289063	-5.5989084
4.6692324	0.081054688	-5.5928936
3.4378376	0.090820313	-5.584702
4.0759335	0.10058594	-5.5727205
7.0270734	0.11035156	-5.5552711
6.421865	0.12011719	-5.5345817
10.167073	0.12988281	-5.5114241
8.0904694	0.13964844	-5.4832616
10.852458	0.14941406	-5.4524384
3.9320905	0.15917969	-5.4177074
10.819931	0.16894531	-5.3794136
2.2055931	0.17871094	-5.338891
8.6645832	0.18847656	-5.2946091
3.3186283	0.19824219	-5.2457442
5.538878	0.20800781	-5.1946478
3.5190837	0.21777344	-5.1407337
4.6091037	0.22753906	-5.0818458
4.5639577	0.23730469	-5.0208902
3.1359029	0.24707031	-4.9581265
4.5945401	0.25683594	-4.8900166
2.9319897	0.26660156	-4.81952
6.0355988	0.27636719	-4.7462516
2.2741385	0.28613281	-4.670146
6.5372324	0.29589844	-4.5896449
4.1837802	0.30566406	-4.509583
4.2707658	0.31542969	-4.4256225
5.9124432	0.32519531	-4.3383932
3.382587	0.33496094	-4.2489676
3.9949548	0.34472656	-4.1586423
6.9401112	0.35449219	-4.0650687
2.7759466	0.36425781	-3.9695396
8.362834	0.37402344	-3.8713484
3.4897704	0.38378906	-3.7718945
5.5696583	0.39355469	-3.6714039
4.2799397	0.40332031	-3.5664723
7.7923412	0.41308594	-3.4619122
3.5277801	0.42285156	-3.3549585
8.7658768	0.43261719	-3.2460787
2.7583213	0.44238281	-3.1368361
9.4759512	0.45214844	-3.0262365
1.6566366	0.46191406	-2.9139802
6.5901432	0.47167969	-2.8005831
2.790906	0.48144531	-2.6863687
5.6933146	0.49121094	-2.5711164
3.2785814	0.50097656	-2.4544001
3.9820325	0.51074219	-2.3389354
6.5213304	0.52050781	-2.2215219
5.152647	0.53027344	-2.1046088
2.4387846	0.54003906	-1.9869655
4.1424413	0.54980469	-1.8698819
2.1433458	0.55957031	-1.7512612
2.5925808	0.56933594	-1.6325786
3.8920553	0.57910156	-1.5153871
3.7040095	0.58886719	-1.3973846
2.8045731	0.59863281	-1.2803227
2.8910348	0.60839844	-1.1632845
1.1913362	0.61816406	-1.0474086
7.2141762	0.62792969	-0.93321055
1.3528275	0.63769531	-0.81714618
4.9309225	0.64746094	-0.70285726
2.372812	0.65722656	-0.59052777
4.4827933	0.66699219	-0.47941804
2.1922286	0.67675781	-0.36879703
5.3553491	0.68652344	-0.25983155
1.2126751	0.69628906	-0.15077442
10.218063	0.70605469	-0.046251714
0.46833885	0.71582031	0.060604513
8.2481651	0.72558594	0.1626268
1.5665312	0.73535156	0.26382506
3.5987468	0.74511719	0.36353171
1.7117243	0.75488281	0.46102405
2.7920003	0.76464844	0.55491775
0.47193608	0.77441406	0.64856708
1.1464697	0.78417969	0.73793232
1.421338	0.79394531	0.82550496
2.9188931	0.80371094	0.91228485
0.19958243	0.81347656	0.99616647
0.96963483	0.82324219	1.0761783
2.8736656	0.83300781	1.1537701
10.163139	0.84277344	1.2280688
2.0932407	0.85253906	1.3019905
8.4477119	0.86230469	1.3713226
-0.55803686	0.87207031	1.4386103
5.80193	0.88183594	1.5015795
-1.3361685	0.89160156	1.5636027
5.2062678	0.90136719	1.6190543
0.60729218	0.91113281	1.6737252
4.1491237	0.92089844	1.7247438
-1.7902465	0.93066406	1.7720819
3.006449	0.94042969	1.8154011
1.2474134	0.95019531	1.8579171
-0.41455495	0.95996094	1.8945813
0.47150534	0.96972656	1.9297972
0.37419376	0.97949219	1.9603834
2.9582181	0.98925781	1.9883738
-2.1772926	0.99902344	2.0127401
1.6300822	1.0087891	2.0327046
