MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	7.9951172	s	4/10/2018 11:05:00 AM
Axial Force	Running Time	Axial Displacement
N	s	mm
-2.8981826	0.012695313	-0.12197196
-6.7342772	0.022460938	-0.12348145
-5.4696226	0.032226563	-0.12259036
-0.4459289	0.041992188	-0.12141168
8.9719076	0.051757813	-0.11459589
14.009374	0.061523438	-0.073227286
72.171326	0.071289063	0.017291307
274.47198	0.081054688	0.16010404
50.956882	0.090820313	0.37222803
199.93559	0.10058594	0.62699765
143.15721	0.11035156	0.93568265
125.91302	0.12011719	1.2834877
135.63835	0.12988281	1.657024
154.43715	0.13964844	2.045913
124.58793	0.14941406	2.4438202
147.88718	0.15917969	2.8398542
82.433891	0.16894531	3.2278538
82.743454	0.17871094	3.5921202
111.14708	0.18847656	3.9247723
53.149921	0.19824219	4.2279215
88.941132	0.20800781	4.4839101
44.151291	0.21777344	4.6962218
29.223774	0.22753906	4.8574252
22.722036	0.23730469	4.9649282
-0.10795192	0.24707031	5.0188794
-9.5164289	0.25683594	4.9992547
-24.855625	0.26660156	4.8713074
-52.822041	0.27636719	4.6160145
-736.70636	0.28613281	4.2635098
-59.366776	0.29589844	3.7583277
-58.330349	0.30566406	3.1842499
-273.80939	0.31542969	2.5389166
-265.03516	0.32519531	1.8339097
-66.89222	0.33496094	1.0800734
-340.25882	0.34472656	0.31969249
-102.25766	0.35449219	-0.45858324
-191.36589	0.36425781	-1.2147695
-136.46497	0.37402344	-1.9402504
-89.251297	0.38378906	-2.6159434
-116.85058	0.39355469	-3.2264457
-63.476509	0.40332031	-3.7610917
-59.952019	0.41308594	-4.2003841
-51.494522	0.42285156	-4.5417905
-40.222576	0.43261719	-4.7836723
-21.353933	0.44238281	-4.9262686
-2.5367365	0.45214844	-4.9728246
316.28183	0.46191406	-4.9277396
62.335964	0.47167969	-4.7416406
240.05161	0.48144531	-4.4406638
223.6964	0.49121094	-4.0118947
178.92508	0.50097656	-3.4755065
192.35841	0.51074219	-2.8581157
283.81396	0.52050781	-2.1689863
147.75639	0.53027344	-1.4279232
165.27902	0.54003906	-0.67027062
279.1438	0.54980469	0.098241866
94.608551	0.55957031	0.8735612
170.17184	0.56933594	1.6139522
151.15729	0.57910156	2.3159192
69.456261	0.58886719	2.9495611
132.24135	0.59863281	3.5122514
57.151592	0.60839844	4.0126281
45.937557	0.61816406	4.4217868
36.708221	0.62792969	4.7189908
-8.123497	0.63769531	4.9112425
-6.2906647	0.64746094	4.9958544
-11.679448	0.65722656	4.9866633
-26.622263	0.66699219	4.8560009
-55.041767	0.67675781	4.595448
-729.08356	0.68652344	4.236062
-59.337749	0.69628906	3.7280812
-57.409843	0.70605469	3.1513751
-271.44818	0.71582031	2.502872
-251.21147	0.72558594	1.7947063
-67.428871	0.73535156	1.0392934
-342.1326	0.74511719	0.27991682
-107.29726	0.75488281	-0.49782693
-182.19095	0.76464844	-1.251176
-123.74806	0.77441406	-1.9754291
-79.00798	0.78417969	-2.6478887
-121.2999	0.79394531	-3.2543793
-62.48143	0.80371094	-3.7838771
-57.87915	0.81347656	-4.2176905
-48.753807	0.82324219	-4.5572371
-38.092781	0.83300781	-4.796958
-19.853085	0.84277344	-4.9392805
3.0400348	0.85253906	-4.9789948
310.55371	0.86230469	-4.9238057
45.467697	0.87207031	-4.7284737
253.91492	0.88183594	-4.4210286
202.82455	0.89160156	-3.9845898
183.37302	0.90136719	-3.447932
191.37616	0.91113281	-2.8280318
266.33261	0.92089844	-2.136965
137.77237	0.93066406	-1.3984621
171.54539	0.94042969	-0.64225942
266.11301	0.95019531	0.12645274
82.53698	0.95996094	0.90067983
182.57408	0.96972656	1.6398742
130.207	0.97949219	2.3373752
101.24094	0.98925781	2.9718146
95.681381	0.99902344	3.5391226
64.85096	1.0087891	4.0333524
59.957924	1.0185547	4.4347363
27.334841	1.0283203	4.7278299
-8.0796776	1.0380859	4.9135222
-6.2670212	1.0478516	4.9931273
-11.040154	1.0576172	4.9809828
-25.254034	1.0673828	4.8456059
-52.003075	1.0771484	4.5793667
-695.06635	1.0869141	4.2137847
-60.074394	1.0966797	3.7057474
-56.234829	1.1064453	3.125231
-150.56465	1.1162109	2.4716153
-349.32532	1.1259766	1.7679796
-62.84119	1.1357422	1.0088027
-269.83167	1.1455078	0.24663955
-177.07527	1.1552734	-0.52653402
-96.573029	1.1650391	-1.2847334
-193.9808	1.1748047	-2.0033984
-64.306129	1.1845703	-2.674499
-62.317703	1.1943359	-3.2801137
-63.088387	1.2041016	-3.804019
-58.534275	1.2138672	-4.2346134
-52.652706	1.2236328	-4.5692816
-41.606777	1.2333984	-4.8060374
-22.995264	1.2431641	-4.944797
-3.0025606	1.2529297	-4.9818592
355.68716	1.2626953	-4.9232917
60.608891	1.2724609	-4.7214494
223.37923	1.2822266	-4.4077115
237.24838	1.2919922	-3.9686873
169.36919	1.3017578	-3.4252181
188.64729	1.3115234	-2.8052955
289.77414	1.3212891	-2.1121933
149.01825	1.3310547	-1.3698115
146.77478	1.3408203	-0.60927421
287.99411	1.3505859	0.16006231
74.337196	1.3603516	0.93254298
173.31535	1.3701172	1.6693368
149.31615	1.3798828	2.3657174
67.218971	1.3896484	2.9944448
123.58138	1.3994141	3.5556748
48.726723	1.4091797	4.0487199
57.866535	1.4189453	4.4463263
32.206024	1.4287109	4.7364011
-9.2744942	1.4384766	4.9166961
-1.4758902	1.4482422	4.9969153
-11.831347	1.4580078	4.9786224
-27.984589	1.4677734	4.8391623
-55.834	1.4775391	4.5651927
-740.30316	1.4873047	4.1958513
-57.888287	1.4970703	3.683728
-57.359776	1.5068359	3.1007349
-214.76241	1.5166016	2.4447725
-291.97479	1.5263672	1.7346992
-64.395912	1.5361328	0.97735524
-321.73581	1.5458984	0.21803379
-128.41916	1.5556641	-0.55785924
-121.43598	1.5654297	-1.3141439
-169.37778	1.5751953	-2.0304501
-61.873417	1.5849609	-2.7008386
-62.996136	1.5947266	-3.3021927
-60.912922	1.6044922	-3.8223758
-56.878349	1.6142578	-4.2495565
-48.067059	1.6240234	-4.5809584
-34.650112	1.6337891	-4.8140526
-18.01228	1.6435547	-4.9485936
32.815968	1.6533203	-4.9811482
275.8074	1.6630859	-4.9149113
48.238743	1.6728516	-4.7107892
272.38812	1.6826172	-4.392694
190.44691	1.6923828	-3.9464786
179.87364	1.7021484	-3.4042165
188.32146	1.7119141	-2.7791471
285.89948	1.7216797	-2.0831017
118.21471	1.7314453	-1.3406589
182.6395	1.7412109	-0.58070123
244.63412	1.7509766	0.18991977
82.425735	1.7607422	0.96186846
181.5313	1.7705078	1.6971529
120.09599	1.7802734	2.3912563
100.91456	1.7900391	3.0155525
92.003189	1.7998047	3.5755186
67.282188	1.8095703	4.0682988
47.900627	1.8193359	4.461853
24.396532	1.8291016	4.7464533
-11.455873	1.8388672	4.9236341
-11.149572	1.8486328	4.999198
-15.174981	1.8583984	4.9771233
-30.504145	1.8681641	4.8278704
-58.222282	1.8779297	4.5515461
-727.03021	1.8876953	4.1772022
-55.878922	1.8974609	3.6609874
-57.485794	1.9072266	3.0738087
-244.58177	1.9169922	2.4157419
-262.5712	1.9267578	1.7036229
-63.991749	1.9365234	0.94557554
-310.5755	1.9462891	0.18632561
-133.08603	1.9560547	-0.58891773
-106.79324	1.9658203	-1.3439596
-179.9373	1.9755859	-2.0591736
-62.764771	1.9853516	-2.7274699
-61.912453	1.9951172	-3.3249826
-58.598488	2.0048828	-3.8418591
-53.938259	2.0146484	-4.2647305
-43.973793	2.0244141	-4.5926628
-32.001453	2.0341797	-4.8218741
-13.082231	2.0439453	-4.9533801
68.154816	2.0537109	-4.9827771
243.32439	2.0634766	-4.9097118
62.673645	2.0732422	-4.6991019
268.2543	2.0830078	-4.3743014
172.422	2.0927734	-3.923902
190.63196	2.1025391	-3.3800528
184.69072	2.1123047	-2.7516558
274.40005	2.1220703	-2.05369
110.11975	2.1318359	-1.3110325
195.35847	2.1416016	-0.55223852
230.28101	2.1513672	0.21995455
87.730995	2.1611328	0.98941773
177.0968	2.1708984	1.7217324
115.66775	2.1806641	2.4154379
104.08186	2.1904297	3.0390234
86.106483	2.2001953	3.5982714
58.80167	2.2099609	4.0885849
52.426579	2.2197266	4.4766145
26.834652	2.2294922	4.7548904
-12.502423	2.2392578	4.9264536
-1.8832972	2.2490234	4.9987717
-15.382108	2.2587891	4.9726887
-31.651255	2.2685547	4.8177881
