MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	6.7675781	s	4/10/2018 12:51:57 PM
Axial Force	Running Time	Axial Displacement
N	s	mm
-13.466144	0.012695313	3.2247992
-13.381114	0.022460938	3.2245219
-12.731401	0.032226563	3.2247007
-13.998896	0.041992188	3.2245622
-12.420304	0.051757813	3.2238455
-5.9115353	0.061523438	3.2284319
3.0643306	0.071289063	3.2397971
5.7817202	0.081054688	3.265667
0.96485019	0.090820313	3.3030539
5.636795	0.10058594	3.35429
9.1695337	0.11035156	3.4176812
8.6615219	0.12011719	3.493099
10.659348	0.12988281	3.581141
6.0027466	0.13964844	3.6814764
10.50788	0.14941406	3.7930295
5.366828	0.15917969	3.9162233
10.326493	0.16894531	4.0497584
7.6409082	0.17871094	4.1930122
13.295567	0.18847656	4.3457747
7.5542135	0.19824219	4.5058742
10.803179	0.20800781	4.6747761
3.4654396	0.21777344	4.8513217
10.600686	0.22753906	5.03549
2.4996464	0.23730469	5.2244382
4.9087801	0.24707031	5.4197803
7.2066207	0.25683594	5.6195946
2.8934562	0.26660156	5.8223443
4.5008955	0.27636719	6.029068
7.4808836	0.28613281	6.2365589
4.2903004	0.29589844	6.4473095
3.6541257	0.30566406	6.6578684
11.938101	0.31542969	6.8686023
5.2071991	0.32519531	7.0771174
9.9830685	0.33496094	7.2851791
10.130624	0.34472656	7.4899273
9.9194937	0.35449219	7.6906829
8.5717421	0.36425781	7.8892827
19.156839	0.37402344	8.0811949
-1.0772958	0.38378906	8.2702312
14.437409	0.39355469	8.4504843
2.3398199	0.40332031	8.625844
7.2257943	0.41308594	8.7918739
1.3971817	0.42285156	8.9525537
5.3933473	0.43261719	9.1015024
0.63634944	0.44238281	9.243247
5.7535248	0.45214844	9.3749304
6.0683231	0.46191406	9.4959316
2.7811971	0.47167969	9.6067991
2.0002131	0.48144531	9.7072945
5.6478195	0.49121094	9.7954407
0.67192596	0.50097656	9.8735437
7.6278696	0.51074219	9.9377813
-0.84772474	0.52050781	9.9930811
4.8186865	0.53027344	10.034808
2.7284374	0.54003906	10.062128
0.67556977	0.54980469	10.079144
-23.984362	0.55957031	10.074575
-34.125397	0.56933594	10.042407
-34.306431	0.57910156	9.9719095
-33.060066	0.58886719	9.8620672
-34.806503	0.59863281	9.711997
-129.49986	0.60839844	9.5239954
22.477139	0.61816406	9.2925396
-100.21867	0.62792969	9.0384274
-7.1529765	0.63769531	8.744545
-57.6418	0.64746094	8.415844
-23.735605	0.65722656	8.049798
-57.071644	0.66699219	7.6570363
-35.75045	0.67675781	7.2328286
-36.080811	0.68652344	6.7827091
-43.000713	0.69628906	6.3047261
-25.99299	0.70605469	5.8035984
-68.45018	0.71582031	5.2830877
-19.4613	0.72558594	4.7393889
-65.513557	0.73535156	4.1814985
-29.203901	0.74511719	3.6062689
-39.174454	0.75488281	3.019999
-36.815575	0.76464844	2.419944
-38.689468	0.77441406	1.8124282
-30.205027	0.78417969	1.197587
-40.354614	0.79394531	0.57938099
-31.74618	0.80371094	-0.039896369
-23.937214	0.81347656	-0.66018772
-36.092567	0.82324219	-1.2778066
-22.240879	0.83300781	-1.8878295
-36.990444	0.84277344	-2.4939835
-33.47604	0.85253906	-3.0880711
-6.3323879	0.86230469	-3.6727757
-48.816566	0.87207031	-4.2389488
-17.833359	0.88183594	-4.7929416
-19.304712	0.89160156	-5.3300509
-33.052814	0.90136719	-5.8436184
-20.388084	0.91113281	-6.3375301
-32.189873	0.92089844	-6.8052545
