MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	31.936523	s	4/12/2018 4:04:06 PM
Axial Force	Running Time	Axial Displacement
N	s	mm
-8.548028	0.013671875	2.6084569
-9.9723225	0.0234375	2.6087382
-9.4788847	0.033203125	2.6088142
-10.179868	0.04296875	2.6081176
-9.721529	0.052734375	2.6078396
-9.2164259	0.0625	2.6079111
-10.318764	0.072265625	2.6074314
-9.263586	0.08203125	2.6082182
-9.6168137	0.091796875	2.6077104
-10.169565	0.1015625	2.6082354
-9.7901449	0.11132813	2.607722
-10.025338	0.12109375	2.6079845
-9.2924461	0.13085938	2.6075065
-10.110868	0.140625	2.6077056
-10.444573	0.15039063	2.6076958
-9.8346376	0.16015625	2.6083584
-10.59752	0.16992188	2.6072643
-10.045571	0.1796875	2.6077368
-11.035112	0.18945313	2.6072125
-10.505469	0.19921875	2.6064682
-10.661292	0.20898438	2.60707
-10.723702	0.21875	2.6066101
-11.274695	0.22851563	2.6065261
-11.570344	0.23828125	2.6060069
-11.261005	0.24804688	2.6068957
-11.613976	0.2578125	2.6050329
-12.105832	0.26757813	2.6055858
-12.804824	0.27734375	2.6049089
-13.991946	0.28710938	2.6044121
-14.115963	0.296875	2.6048071
-14.999613	0.30664063	2.6042626
-15.992929	0.31640625	2.6029227
-17.694698	0.32617188	2.6035795
-18.158741	0.3359375	2.6033378
-19.64221	0.34570313	2.6030507
-20.028709	0.35546875	2.6028945
-21.138193	0.36523438	2.6020019
-21.48127	0.375	2.6016393
-21.958899	0.38476563	2.6011288
-22.391474	0.39453125	2.6003382
-22.43642	0.40429688	2.6003957
-21.278416	0.4140625	2.5994492
-22.210543	0.42382813	2.6000805
-22.625132	0.43359375	2.5989196
-22.694025	0.44335938	2.5985768
-22.757669	0.453125	2.5983829
-23.628098	0.46289063	2.5974441
-22.912153	0.47265625	2.5980132
-21.516216	0.48242188	2.5974743
-23.311584	0.4921875	2.5957937
-22.253988	0.50195313	2.5962267
-21.682203	0.51171875	2.5954351
-22.495516	0.52148438	2.59431
-21.731119	0.53125	2.5937312
-20.761322	0.54101563	2.5939188
-20.150572	0.55078125	2.5929804
-20.465139	0.56054688	2.592756
-19.892328	0.5703125	2.5916593
-19.336527	0.58007813	2.5910029
-19.626005	0.58984375	2.5907354
-20.081236	0.59960938	2.5900466
-19.087572	0.609375	2.5893211
-20.226267	0.61914063	2.5885849
-19.484013	0.62890625	2.5883849
-19.672384	0.63867188	2.5870006
-18.467789	0.6484375	2.5866356
-18.728037	0.65820313	2.5859261
-19.096153	0.66796875	2.5848639
-18.622355	0.67773438	2.5842166
-17.658039	0.6875	2.58394
-17.870848	0.69726563	2.5821693
-18.677151	0.70703125	2.5825679
-17.267197	0.71679688	2.5818796
-18.206575	0.7265625	2.581013
-18.246647	0.73632813	2.5802169
-17.237047	0.74609375	2.5784414
-17.172564	0.75585938	2.5782254
-17.302658	0.765625	2.5773847
-17.385313	0.77539063	2.5759094
-16.651407	0.78515625	2.5761466
-16.862423	0.79492188	2.5759544
-17.318491	0.8046875	2.5748279
-17.422356	0.81445313	2.5727923
-17.954746	0.82421875	2.572998
-17.716478	0.83398438	2.5724833
-17.202505	0.84375	2.5705578
-17.743231	0.85351563	2.5696445
-17.299526	0.86328125	2.5681577
-17.737806	0.87304688	2.5684278
-17.2836	0.8828125	2.5676084
-18.434122	0.89257813	2.5672576
-17.613768	0.90234375	2.565171
-18.478256	0.91210938	2.5641348
-18.499769	0.921875	2.5627768
-18.248905	0.93164063	2.5626004
-18.793728	0.94140625	2.5615318
-19.136175	0.95117188	2.5611579
-19.539543	0.9609375	2.5601072
-20.226511	0.97070313	2.5577817
-20.057718	0.98046875	2.558049
-21.349581	0.99023438	2.5562778
-20.989847	1	2.5551479
-21.200243	1.0097656	2.5545893
-22.004545	1.0195313	2.5531805
-21.420057	1.0292969	2.5526109
-22.951595	1.0390625	2.5505753
-21.74538	1.0488281	2.5510588
-23.033482	1.0585938	2.5502656
-23.984804	1.0683594	2.5477407
-23.529411	1.078125	2.5465803
-24.668743	1.0878906	2.5452933
-23.935793	1.0976563	2.5448916
-25.031052	1.1074219	2.5430806
-24.602468	1.1171875	2.5415514
-25.062006	1.1269531	2.5401943
-25.262545	1.1367188	2.5401924
-27.258041	1.1464844	2.5384276
-26.507221	1.15625	2.5369005
-26.077078	1.1660156	2.5360432
-26.6399	1.1757813	2.5354435
-27.481384	1.1855469	2.5341442
-27.488661	1.1953125	2.5321722
-28.139574	1.2050781	2.5313232
-28.014277	1.2148438	2.5301249
-28.307735	1.2246094	2.5289521
-29.062153	1.234375	2.5273752
-29.590504	1.2441406	2.5260353
-29.262295	1.2539063	2.5246313
-29.113226	1.2636719	2.5244253
-29.685627	1.2734375	2.5237548
-30.081894	1.2832031	2.5211842
-31.039305	1.2929688	2.519953
-30.844648	1.3027344	2.5175893
-30.548172	1.3125	2.5170372
-31.252995	1.3222656	2.5163667
-30.855543	1.3320313	2.5141294
-31.353407	1.3417969	2.5129082
-32.057381	1.3515625	2.5115716
-31.442661	1.3613281	2.5100985
-32.126823	1.3710938	2.5081947
-31.505838	1.3808594	2.506438
-32.61834	1.390625	2.5048885
-31.988066	1.4003906	2.5041175
-32.370361	1.4101563	2.5034242
-32.010033	1.4199219	2.5018551
-32.575569	1.4296875	2.4999969
-32.117344	1.4394531	2.498508
-31.400888	1.4492188	2.4971817
-33.32597	1.4589844	2.4950359
-31.042459	1.46875	2.4943662
-30.523933	1.4785156	2.4922121
-30.59375	1.4882813	2.4918091
-31.634256	1.4980469	2.4906793
-31.876772	1.5078125	2.4887285
-30.412851	1.5175781	2.4877629
-30.901201	1.5273438	2.4859316
-30.351267	1.5371094	2.4832234
-30.717649	1.546875	2.4832499
-30.36405	1.5566406	2.4807003
-30.368252	1.5664063	2.4796968
-30.10194	1.5761719	2.477457
-30.501444	1.5859375	2.4768367
-29.160583	1.5957031	2.4754267
-29.835686	1.6054688	2.4737434
-28.066139	1.6152344	2.4712088
-27.478113	1.625	2.4705112
-28.745108	1.6347656	2.4678967
-27.131371	1.6445313	2.4670911
-26.438665	1.6542969	2.4660912
-27.241301	1.6640625	2.465246
-26.858702	1.6738281	2.4618144
-26.332018	1.6835938	2.4606979
-24.827522	1.6933594	2.4583092
-25.587042	1.703125	2.4583936
-24.494213	1.7128906	2.455272
-23.774105	1.7226563	2.4540806
-23.007299	1.7324219	2.4525919
-23.872883	1.7421875	2.4506948
-23.473799	1.7519531	2.4494343
-22.048958	1.7617188	2.4479356
-22.237003	1.7714844	2.445441
-21.420641	1.78125	2.4439957
-21.569256	1.7910156	2.4419632
-21.119101	1.8007813	2.4409139
-20.258944	1.8105469	2.4388247
-20.012539	1.8203125	2.4374111
-18.753017	1.8300781	2.4359775
-19.342463	1.8398438	2.4344862
-18.563168	1.8496094	2.4312251
-17.639902	1.859375	2.4308307
-16.865192	1.8691406	2.4285059
-17.978321	1.8789063	2.4265995
-17.678015	1.8886719	2.4250314
-17.193634	1.8984375	2.4229202
-18.205936	1.9082031	2.422029
