MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	7.8691406	s	4/10/2018 12:17:13 PM
Axial Force	Running Time	Axial Displacement
N	s	mm
-6.8915424	0.012695313	0.49017668
-6.8947206	0.022460938	0.49090087
-7.0077133	0.032226563	0.49043447
-6.9741974	0.041992188	0.48995465
-7.1843386	0.051757813	0.49037635
-1.1046883	0.061523438	0.49472153
8.7255259	0.071289063	0.50957501
11.58187	0.081054688	0.54172128
16.977417	0.090820313	0.59340149
22.826023	0.10058594	0.66254586
128.74242	0.11035156	0.74904114
71.753143	0.12011719	0.85503608
30.249352	0.12988281	0.98062009
101.44734	0.13964844	1.1167183
51.018894	0.14941406	1.2716637
71.906136	0.15917969	1.4370487
77.843948	0.16894531	1.6141937
74.031113	0.17871094	1.8017247
81.306145	0.18847656	1.9956574
82.083183	0.19824219	2.1981194
76.217079	0.20800781	2.4063661
74.785484	0.21777344	2.6152537
76.803337	0.22753906	2.8251126
80.275162	0.23730469	3.0343308
75.513931	0.24707031	3.2426283
70.360435	0.25683594	3.4442589
62.094833	0.26660156	3.6426022
64.794533	0.27636719	3.8307593
58.010315	0.28613281	4.0112572
57.392399	0.29589844	4.1796131
49.780476	0.30566406	4.33778
39.368984	0.31542969	4.481648
33.257103	0.32519531	4.6124415
35.2761	0.33496094	4.7267718
27.372047	0.34472656	4.8257337
16.905792	0.35449219	4.908608
19.231997	0.36425781	4.9740419
10.731514	0.37402344	5.0204768
-2.9365997	0.38378906	5.0481186
-3.5086997	0.39355469	5.0546246
-7.3859587	0.40332031	5.0267234
-13.78496	0.41308594	4.9587531
-194.12091	0.42285156	4.8493252
-89.037163	0.43261719	4.6875968
-77.463974	0.44238281	4.4853644
-161.72023	0.45214844	4.250802
-112.35196	0.46191406	3.9785459
-142.95985	0.47167969	3.6745594
-170.45671	0.48144531	3.3354268
-138.317	0.49121094	2.9662683
-156.67792	0.50097656	2.574791
-189.64522	0.51074219	2.1604643
-126.65018	0.52050781	1.7249331
-186.62708	0.53027344	1.2822137
-164.47977	0.54003906	0.82637519
-158.40775	0.54980469	0.36083013
-191.9678	0.55957031	-0.10304898
-122.5275	0.56933594	-0.56705475
-166.29848	0.57910156	-1.0234163
-143.61353	0.58886719	-1.472196
-142.97134	0.59863281	-1.9059851
-161.2596	0.60839844	-2.3242548
-107.89034	0.61816406	-2.7260885
-111.57172	0.62792969	-3.0987592
-103.1738	0.63769531	-3.4470007
-100.97362	0.64746094	-3.7622213
-96.111725	0.65722656	-4.0487556
-87.32856	0.66699219	-4.3006687
-92.329155	0.67675781	-4.5231314
-28.737345	0.68652344	-4.7066493
-44.210686	0.69628906	-4.8437653
-36.319763	0.70605469	-4.9456911
-8.6153965	0.71582031	-5.0090446
-5.4208679	0.72558594	-5.0344243
6.3399086	0.73535156	-5.0207868
12.360385	0.74511719	-4.964344
19.550573	0.75488281	-4.8632474
210.20985	0.76464844	-4.7213211
118.02251	0.77441406	-4.5281053
57.083641	0.78417969	-4.2947693
186.21603	0.79394531	-4.0279045
110.55901	0.80371094	-3.7173986
101.80244	0.81347656	-3.3787937
163.02617	0.82324219	-3.0134172
122.22528	0.83300781	-2.6194766
136.68352	0.84277344	-2.2060008
170.71342	0.85253906	-1.7760813
123.38504	0.86230469	-1.329361
122.2642	0.87207031	-0.87349713
160.50349	0.88183594	-0.41203499
127.64466	0.89160156	0.054186583
135.90355	0.90136719	0.51974803
139.8131	0.91113281	0.97820312
110.23547	0.92089844	1.4296725
123.42722	0.93066406	1.8675401
124.43208	0.94042969	2.2890522
98.66011	0.95019531	2.6922331
106.78613	0.95996094	3.0709698
101.54498	0.96972656	3.42419
82.439064	0.97949219	3.7472949
68.462624	0.98925781	4.0381117
59.89053	0.99902344	4.2957053
42.562115	1.0087891	4.5165644
31.616919	1.0185547	4.6992407
27.668999	1.0283203	4.844214
4.5152845	1.0380859	4.9513206
10.348379	1.0478516	5.0172224
-4.7920041	1.0576172	5.0476508
-5.8678908	1.0673828	5.0395145
-13.415434	1.0771484	4.9854383
-65.94664	1.0869141	4.8841133
-191.00595	1.0966797	4.7384963
-29.591822	1.1064453	4.5408144
