MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	31.882813	s	4/12/2018 4:38:42 PM
Axial Force	Running Time	Axial Displacement
N	s	mm
-0.55815327	0.013671875	7.0501119e-05
-0.8672592	0.0234375	0.00036209822
-1.8489547	0.033203125	-0.00010505319
0.066717625	0.04296875	0.0010924414
-0.97574663	0.052734375	0.0014402904
-0.7330789	0.0625	0.0010776334
0.11370285	0.072265625	-0.00052880496
1.5639817	0.08203125	0.00095553696
2.6334193	0.091796875	0.00057537109
1.4001387	0.1015625	0.0010748394
2.1546147	0.11132813	0.001995638
2.6103575	0.12109375	0.00042570755
2.6768074	0.13085938	0.0023021363
2.7459464	0.140625	0.0017228536
3.2321317	0.15039063	0.00292724
3.0902448	0.16015625	0.0032671727
3.3083372	0.16992188	0.0024612062
3.3134944	0.1796875	0.0041545369
3.3932505	0.18945313	0.003932137
3.7303426	0.19921875	0.0044724904
3.9334643	0.20898438	0.0052864663
3.3278134	0.21875	0.0055682845
3.9225793	0.22851563	0.0082042068
3.6331475	0.23828125	0.007910002
3.8281431	0.24804688	0.0091695227
4.0451298	0.2578125	0.010388345
3.2740879	0.26757813	0.011198875
4.7096748	0.27734375	0.011370331
3.7775724	0.28710938	0.012308545
4.2669592	0.296875	0.012817793
3.5110164	0.30664063	0.014656782
3.941066	0.31640625	0.01498349
4.184968	0.32617188	0.016291719
3.8506463	0.3359375	0.017322507
4.1769934	0.34570313	0.018441584
4.5704656	0.35546875	0.019102078
4.0168757	0.36523438	0.021019857
4.4882531	0.375	0.022030901
3.9635808	0.38476563	0.023401715
4.1428952	0.39453125	0.0247363
3.8497849	0.40429688	0.026251003
3.635988	0.4140625	0.028173532
4.0616374	0.42382813	0.02860697
3.1808507	0.43359375	0.031270739
3.9634993	0.44335938	0.032833964
3.8517988	0.453125	0.033445191
3.190618	0.46289063	0.035752542
3.661355	0.47265625	0.036579184
4.2512317	0.48242188	0.039090682
4.5483003	0.4921875	0.041135866
3.1952398	0.50195313	0.042661559
3.3680234	0.51171875	0.043991115
3.6870944	0.52148438	0.046413671
4.6799307	0.53125	0.048465375
3.6065233	0.54101563	0.049709063
3.2920506	0.55078125	0.051149447
4.219101	0.56054688	0.053927209
3.4289668	0.5703125	0.056822877
2.826436	0.58007813	0.058853347
4.2416153	0.58984375	0.06001601
3.3106887	0.59960938	0.062989727
3.6238461	0.609375	0.064225957
3.5298989	0.61914063	0.067399159
3.9580512	0.62890625	0.06904462
4.5686612	0.63867188	0.071759239
4.2486238	0.6484375	0.073726758
4.5082998	0.65820313	0.076092124
3.8233469	0.66796875	0.078671142
4.768302	0.67773438	0.081868932
4.1723018	0.6875	0.083450884
4.3171806	0.69726563	0.085983887
4.2334666	0.70703125	0.088129848
4.7592096	0.71679688	0.090628773
5.1464887	0.7265625	0.093405977
5.5219746	0.73632813	0.095356539
5.2620773	0.74609375	0.098378494
5.642313	0.75585938	0.10127938
6.222888	0.765625	0.10284828
6.6417384	0.77539063	0.10651863
6.2092671	0.78515625	0.10912614
5.9984159	0.79492188	0.11185287
5.8670878	0.8046875	0.1156141
5.8594046	0.81445313	0.11784239
6.4221325	0.82421875	0.12043221
6.0884748	0.83398438	0.12500742
6.8457446	0.84375	0.12728377
6.3957067	0.85351563	0.13051955
6.285275	0.86328125	0.13294137
6.8762922	0.87304688	0.1351268
6.1779981	0.8828125	0.13874127
7.3655972	0.89257813	0.14253622
6.6806331	0.90234375	0.14561759
5.7478552	0.91210938	0.14965451
6.174017	0.921875	0.15210612
6.0414314	0.93164063	0.15482
6.6237755	0.94140625	0.15897332
5.8891716	0.95117188	0.16175127
6.6109586	0.9609375	0.16581537
6.8999362	0.97070313	0.16942239
5.7391706	0.98046875	0.17303722
7.0984592	0.99023438	0.17715795
6.503705	1	0.18043658
6.536406	1.0097656	0.18360698
6.8114953	1.0195313	0.18724808
5.7053518	1.0292969	0.19080462
6.0248771	1.0390625	0.19452861
5.6810446	1.0488281	0.19887546
7.0669923	1.0585938	0.20191753
6.5010276	1.0683594	0.20573652
6.4987226	1.078125	0.20931131
6.3262763	1.0878906	0.21259272
6.1411176	1.0976563	0.21770568
7.2797995	1.1074219	0.2212
5.95859	1.1171875	0.22427468
6.4185238	1.1269531	0.22946568
7.0685287	1.1367188	0.23247591
6.6787701	1.1464844	0.23620845
7.2554917	1.15625	0.24062814
6.4144726	1.1660156	0.24515697
6.9595757	1.1757813	0.24839053
6.3917365	1.1855469	0.25258669
7.2840252	1.1953125	0.25675175
5.8980079	1.2050781	0.26086894
6.6310401	1.2148438	0.2648567
6.6372681	1.2246094	0.26924825
6.648747	1.234375	0.27328143
5.760684	1.2441406	0.27774152
6.9027066	1.2539063	0.2819677
5.9393935	1.2636719	0.28693238
6.7552667	1.2734375	0.2908037
6.2880454	1.2832031	0.29442617
6.6164417	1.2929688	0.29879686
6.3046117	1.3027344	0.30441236
6.3093729	1.3125	0.30765337
6.3220038	1.3222656	0.31248432
5.964376	1.3320313	0.31663692
6.8519964	1.3417969	0.32172567
6.0863209	1.3515625	0.32635471
6.139092	1.3613281	0.33041957
6.1831784	1.3710938	0.33487371
5.8827691	1.3808594	0.33982795
6.5243921	1.390625	0.34411392
5.8803358	1.4003906	0.34897152
6.532052	1.4101563	0.35224828
6.3673944	1.4199219	0.35719955
6.5153699	1.4296875	0.36417422
5.685864	1.4394531	0.36811951
5.972991	1.4492188	0.3724483
6.7908783	1.4589844	0.37759718
7.142662	1.46875	0.38206998
6.2095003	1.4785156	0.38708103
7.0428824	1.4882813	0.39218953
6.2477541	1.4980469	0.39651179
6.6436596	1.5078125	0.40133232
5.9545736	1.5175781	0.40595877
6.2002802	1.5273438	0.41156402
6.5890255	1.5371094	0.41728085
5.4675851	1.546875	0.42130303
6.5366039	1.5566406	0.42634186
6.0088816	1.5664063	0.43188435
6.9552336	1.5761719	0.43652067
6.2790585	1.5859375	0.44133002
6.6110516	1.5957031	0.44740391
5.7811732	1.6054688	0.45257333
5.7271218	1.6152344	0.45718375
5.9208136	1.625	0.46261224
6.2117472	1.6347656	0.46779764
5.8784499	1.6445313	0.47251853
6.3173475	1.6542969	0.47903517
6.1283469	1.6640625	0.48270515
6.0584631	1.6738281	0.48876005
5.9827814	1.6835938	0.49509656
5.7817435	1.6933594	0.49983552
6.1465311	1.703125	0.50460762
5.444675	1.7128906	0.51034659
6.7447543	1.7226563	0.51431125
5.5409269	1.7324219	0.51958382
6.2282429	1.7421875	0.525958
4.9183264	1.7519531	0.53119797
6.1957517	1.7617188	0.53719866
6.870297	1.7714844	0.54220957
6.0699763	1.78125	0.5483647
6.6234379	1.7910156	0.55389172
5.5564566	1.8007813	0.55853397
5.4656177	1.8105469	0.56389189
5.785574	1.8203125	0.56999785
6.5933332	1.8300781	0.57603747
6.3981047	1.8398438	0.58159798
5.9940152	1.8496094	0.58651578
5.9103827	1.859375	0.59212267
6.3104906	1.8691406	0.59876412
6.1841216	1.8789063	0.60385811
5.495234	1.8886719	0.60971332
5.2281656	1.8984375	0.61551005
6.1664729	1.9082031	0.62132114
5.4222183	1.9179688	0.62659544
5.8357139	1.9277344	0.63271904
5.9730492	1.9375	0.63864172
5.871861	1.9472656	0.64384204
6.2821431	1.9570313	0.64943051
5.1617041	1.9667969	0.65571696
5.9531069	1.9765625	0.66152
4.8859625	1.9863281	0.66859323
6.261724	1.9960938	0.6725964
6.2087317	2.0058594	0.67923003
5.4518228	2.015625	0.68524432
6.370945	2.0253906	0.69088775
5.7124066	2.0351563	0.69666308
6.6265931	2.0449219	0.7017535
5.8756676	2.0546875	0.70926929
6.1676488	2.0644531	0.7157675
5.9046783	2.0742188	0.71996498
6.8036375	2.0839844	0.72659731
6.6698527	2.09375	0.73354274
6.5989208	2.1035156	0.73833156
6.8217516	2.1132813	0.74465787
6.9237661	2.1230469	0.75037658
6.5369763	2.1328125	0.75640857
6.5477333	2.1425781	0.76234758
7.2932801	2.1523438	0.7678737
6.9391799	2.1621094	0.77410108
6.2121892	2.171875	0.77955753
6.0712571	2.1816406	0.78647721
6.8714724	2.1914063	0.7925424
6.7986317	2.2011719	0.7983911
6.781693	2.2109375	0.80518883
6.7268848	2.2207031	0.80964702
6.0322113	2.2304688	0.81642389
6.37006	2.2402344	0.8228277
5.8629899	2.25	0.82825434
6.7622752	2.2597656	0.83471823
6.4315858	2.2695313	0.84142357
6.7851505	2.2792969	0.84570748
7.3487754	2.2890625	0.85318547
6.4950671	2.2988281	0.85991275
6.406661	2.3085938	0.86531985
6.3547516	2.3183594	0.87134045
6.0392661	2.328125	0.87754065
6.8185153	2.3378906	0.88307661
6.4702821	2.3476563	0.88935745
6.8398194	2.3574219	0.89609206
6.6034031	2.3671875	0.9023701
7.1794143	2.3769531	0.90786284
6.293191	2.3867188	0.91400564
6.262248	2.3964844	0.92021346
6.9120317	2.40625	0.9269805
6.4147406	2.4160156	0.93225402
6.9372239	2.4257813	0.93862683
6.2496634	2.4355469	0.944399
7.3897305	2.4453125	0.95128185
6.3230982	2.4550781	0.95755041
6.4439721	2.4648438	0.96310347
6.7420769	2.4746094	0.96997833
6.8180614	2.484375	0.97542375
6.5338449	2.4941406	0.98191363
6.8408551	2.5039063	0.98803127
6.1741915	2.5136719	0.99450958
6.691937	2.5234375	1.0009595
6.5507483	2.5332031	1.0076611
5.6677499	2.5429688	1.013997
6.463623	2.5527344	1.0194943
6.5624714	2.5625	1.0258031
7.3319535	2.5722656	1.031652
5.9961576	2.5820313	1.0376571
6.5825067	2.5917969	1.0430096
6.3786516	2.6015625	1.0506109
6.4231572	2.6113281	1.0568945
6.0174732	2.6210938	1.0623344
6.3899088	2.6308594	1.0683104
6.9613566	2.640625	1.0745958
6.84798	2.6503906	1.0804669
7.3591366	2.6601563	1.0871412
6.6617622	2.6699219	1.0935766
6.5286179	2.6796875	1.0993432
6.6742883	2.6894531	1.1056851
7.2276917	2.6992188	1.1117963
6.2226667	2.7089844	1.1172528
6.7274084	2.71875	1.1244326
6.4111433	2.7285156	1.1288208
6.7970366	2.7382813	1.1367018
6.566278	2.7480469	1.1417226
6.793416	2.7578125	1.1488053
6.9918113	2.7675781	1.1539831
6.693974	2.7773438	1.1598009
6.0946217	2.7871094	1.1661074
5.9765878	2.796875	1.1726494
7.5366931	2.8066406	1.178198
6.4304566	2.8164063	1.1845127
7.0506239	2.8261719	1.1903361
6.4476743	2.8359375	1.1963962
7.1738729	2.8457031	1.2024908
6.9592381	2.8554688	1.2088993
6.6919136	2.8652344	1.2145703
7.0966196	2.875	1.2206736
6.5103173	2.8847656	1.2267933
6.3760672	2.8945313	1.2329147
7.4669719	2.9042969	1.2384814
7.3765635	2.9140625	1.2442766
7.2041178	2.9238281	1.2508272
6.8926368	2.9335938	1.2566124
6.7594695	2.9433594	1.2626176
7.2865167	2.953125	1.2686566
6.6986775	2.9628906	1.2759899
7.1697402	2.9726563	1.2807269
8.0290604	2.9824219	1.2857592
7.0750947	2.9921875	1.2922932
7.5545163	3.0019531	1.2975698
7.3317089	3.0117188	1.3042631
8.1597595	3.0214844	1.3103725
6.8921013	3.03125	1.3163943
7.4613957	3.0410156	1.3209357
7.8537502	3.0507813	1.3268758
7.490581	3.0605469	1.3328499
6.2116423	3.0703125	1.3387257
6.4476395	3.0800781	1.3456789
7.441186	3.0898438	1.3508887
7.3944449	3.0996094	1.356581
7.0583773	3.109375	1.3618457
6.9706235	3.1191406	1.3678654
7.6673112	3.1289063	1.3735151
7.2059221	3.1386719	1.3801136
6.7580957	3.1484375	1.3862578
6.884325	3.1582031	1.3913667
7.5518036	3.1679688	1.3972148
7.1667719	3.1777344	1.4019583
7.199985	3.1875	1.4073817
6.1884871	3.1972656	1.4127924
6.9359436	3.2070313	1.419409
6.4715743	3.2167969	1.4252485
6.6843119	3.2265625	1.4321693
6.2827487	3.2363281	1.4365022
6.4866037	3.2460938	1.4415842
7.3201838	3.2558594	1.4474599
6.6407723	3.265625	1.4525901
6.6803417	3.2753906	1.4577016
6.1784754	3.2851563	1.4642091
6.8305178	3.2949219	1.4690738
6.3049493	3.3046875	1.4742368
6.5591536	3.3144531	1.4796358
5.9770885	3.3242188	1.4839753
6.6352777	3.3339844	1.4907272
6.2569628	3.34375	1.495893
6.2322125	3.3535156	1.5022918
6.1686735	3.3632813	1.5058781
6.1547384	3.3730469	1.5122064
6.7111802	3.3828125	1.5168068
6.9055009	3.3925781	1.5227097
7.4891725	3.4023438	1.5278381
6.067194	3.4121094	1.533586
7.5325022	3.421875	1.5377146
6.1940751	3.4316406	1.5423756
6.2073116	3.4414063	1.5494537
6.3552289	3.4511719	1.5535678
5.8642354	3.4609375	1.5587331
6.839179	3.4707031	1.5642864
5.9729676	3.4804688	1.5693818
7.0013804	3.4902344	1.5746732
7.1768999	3.5	1.5794653
6.9535103	3.5097656	1.5848161
6.4504447	3.5195313	1.5887693
6.3292913	3.5292969	1.5942476
7.195724	3.5390625	1.5997468
6.8894472	3.5488281	1.6046946
6.0266466	3.5585938	1.609481
6.7290616	3.5683594	1.6141689
6.176054	3.578125	1.619825
6.9300995	3.5878906	1.6246146
6.4116554	3.5976563	1.6291203
6.7773972	3.6074219	1.6336015
6.6134963	3.6171875	1.6380566
6.5526462	3.6269531	1.6433074
6.9246392	3.6367188	1.6477722
5.7497177	3.6464844	1.6530777
7.3276925	3.65625	1.6565903
6.7687712	3.6660156	1.6614492
6.8607507	3.6757813	1.6674525
6.4825988	3.6855469	1.671367
5.6763296	3.6953125	1.6759573
7.035944	3.7050781	1.6801647
6.6504579	3.7148438	1.6850199
6.2251697	3.7246094	1.6899838
6.7514715	3.734375	1.6936327
7.2294149	3.7441406	1.6980118
6.5291882	3.7539063	1.7030566
6.5858126	3.7636719	1.7076316
6.7146611	3.7734375	1.712216
7.2994733	3.7832031	1.7155814
6.7185264	3.7929688	1.7195816
6.7699699	3.8027344	1.7247229
6.6711683	3.8125	1.7277795
