MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	8.3603516	s	4/10/2018 11:08:35 AM
Axial Force	Running Time	Axial Displacement
N	s	mm
25.111086	0.012695313	-4.3871956
25.163277	0.022460938	-4.3856845
25.396793	0.032226563	-4.3864341
25.587273	0.041992188	-4.3856459
38.147285	0.051757813	-4.3835015
188.58405	0.061523438	-4.3322043
224.35452	0.071289063	-4.1563048
225.30635	0.081054688	-3.8297131
268.5293	0.090820313	-3.3453777
253.53444	0.10058594	-2.7204485
254.13101	0.11035156	-1.9721299
181.30142	0.12011719	-1.1602849
235.46144	0.12988281	-0.30977279
216.2021	0.13964844	0.55980533
127.82047	0.14941406	1.4182701
180.11101	0.15917969	2.2342384
112.18643	0.16894531	2.9865458
17.766981	0.17871094	3.6381454
108.73027	0.18847656	4.1719871
32.07098	0.19824219	4.6004906
-13.068249	0.20800781	4.8881068
-17.820169	0.21777344	5.0266013
-31.403988	0.22753906	5.0310655
-45.331776	0.23730469	4.8836036
-307.20642	0.24707031	4.5574174
-318.5314	0.25683594	4.0433211
-53.810131	0.26660156	3.3709407
-204.92477	0.27636719	2.6047931
-358.95792	0.28613281	1.7611593
-62.87019	0.29589844	0.84540695
-367.56604	0.30566406	-0.072395802
-76.947754	0.31542969	-0.99911988
-65.628815	0.32519531	-1.8742814
-180.73946	0.33496094	-2.6771278
-62.726974	0.34472656	-3.3885405
-51.472591	0.35449219	-3.9650903
-36.411476	0.36425781	-4.4094472
-17.185497	0.37402344	-4.708703
2.6426163	0.38378906	-4.8656702
303.69604	0.39355469	-4.8942285
64.166145	0.40332031	-4.7602506
326.71747	0.41308594	-4.4518261
256.1687	0.42285156	-3.9610937
252.8224	0.43261719	-3.3143148
222.99452	0.44238281	-2.5394545
263.00815	0.45214844	-1.6877592
201.98146	0.46191406	-0.78395009
180.72418	0.47167969	0.14383793
240.49597	0.48144531	1.0569006
55.150646	0.49121094	1.9411117
201.28252	0.50097656	2.7441292
24.643448	0.51074219	3.4572468
6.4162421	0.52050781	4.0410981
120.6697	0.53027344	4.5054092
-11.860906	0.54003906	4.8257575
-21.743414	0.54980469	4.9946442
-30.217833	0.55957031	5.0213828
-47.964943	0.56933594	4.8904791
-164.87952	0.57910156	4.5740261
-393.92889	0.58886719	4.0925741
-53.010147	0.59863281	3.4430697
-207.33334	0.60839844	2.6942878
-365.00241	0.61816406	1.8563225
-62.778072	0.62792969	0.93547255
-334.31027	0.63769531	0.019074976
-118.75642	0.64746094	-0.90423375
-66.590126	0.65722656	-1.786235
-208.81319	0.66699219	-2.5963261
-62.314423	0.67675781	-3.3200622
-53.48539	0.68652344	-3.9205341
-42.304523	0.69628906	-4.3815556
-26.295509	0.70605469	-4.6963649
-7.6099997	0.71582031	-4.8738241
301.58914	0.72558594	-4.9177556
152.59248	0.73535156	-4.8053279
212.66573	0.74511719	-4.5124965
311.36957	0.75488281	-4.0420561
212.4828	0.76464844	-3.4202874
238.87059	0.77441406	-2.6777089
283.02942	0.78417969	-1.8304214
198.19525	0.79394531	-0.92218667
168.6326	0.80371094	0.0057175756
246.32019	0.81347656	0.92114061
80.627579	0.82324219	1.8116102
162.09322	0.83300781	2.6264608
81.451416	0.84277344	3.3533187
-6.0126185	0.85253906	3.9583297
100.24915	0.86230469	4.4382558
-3.9263396	0.87207031	4.7794089
-22.477144	0.88183594	4.9689875
-28.56612	0.89160156	5.0153298
-44.917282	0.90136719	4.9081044
-69.433968	0.91113281	4.6145096
-690.25763	0.92089844	4.1603656
-51.973888	0.93066406	3.521666
-68.815056	0.94042969	2.7866364
-544.41797	0.95019531	1.9682705
-62.939583	0.95996094	1.0468886
-138.57162	0.96972656	0.12446195
-314.79733	0.97949219	-0.78703165
-58.224949	0.98925781	-1.6848757
-67.04454	0.99902344	-2.5083036
-191.99226	1.0087891	-3.2388866
-58.699528	1.0185547	-3.8604751
-46.719006	1.0283203	-4.3404264
-30.380255	1.0380859	-4.6735258
-12.019929	1.0478516	-4.8712583
264.76184	1.0576172	-4.9319668
187.26727	1.0673828	-4.842967
151.22737	1.0771484	-4.5694127
339.19849	1.0869141	-4.1245265
203.2569	1.0966797	-3.5195782
246.51489	1.1064453	-2.7888627
248.99034	1.1162109	-1.9589677
241.78568	1.1259766	-1.0581225
137.2536	1.1357422	-0.13165772
245.73886	1.1455078	0.78827441
107.83911	1.1552734	1.6834646
126.89642	1.1650391	2.5125935
123.60757	1.1748047	3.2517581
-12.718118	1.1845703	3.8755074
70.567558	1.1943359	4.3721719
10.436902	1.2041016	4.7339993
-22.079121	1.2138672	4.944901
-24.089624	1.2236328	5.0092058
-42.871025	1.2333984	4.9276485
-63.833282	1.2431641	4.6569033
-851.31976	1.2529297	4.2255177
-49.975212	1.2626953	3.600347
-64.292099	1.2724609	2.880101
-593.14197	1.2822266	2.0737364
-63.677944	1.2919922	1.1607513
-62.107925	1.3017578	0.23745298
-464.16879	1.3115234	-0.67171901
-58.545231	1.3212891	-1.5770779
-58.620564	1.3310547	-2.4135947
-87.16169	1.3408203	-3.1600132
-71.018028	1.3505859	-3.7926495
-54.532871	1.3603516	-4.2931557
-41.023838	1.3701172	-4.6471176
-20.02034	1.3798828	-4.8616199
15.01519	1.3896484	-4.9346013
369.89807	1.3994141	-4.8765764
79.93045	1.4091797	-4.6210976
323.71072	1.4189453	-4.2002277
229.99417	1.4287109	-3.6145062
225.62573	1.4384766	-2.9049368
263.48593	1.4482422	-2.0868137
221.73421	1.4580078	-1.1864171
160.89786	1.4677734	-0.26167482
200.29277	1.4775391	0.66161454
160.91266	1.4873047	1.5585095
90.538582	1.4970703	2.4003088
138.34569	1.5068359	3.1541839
7.319788	1.5166016	3.7907169
35.836216	1.5263672	4.3080492
33.215363	1.5361328	4.6871977
-19.980967	1.5458984	4.9172506
-22.487507	1.5556641	5.0005569
-39.747696	1.5654297	4.9406247
-57.062401	1.5751953	4.696156
-835.12848	1.5849609	4.2889791
-54.380157	1.5947266	3.6824913
-61.288334	1.6044922	2.9777856
-511.05017	1.6142578	2.17904
-140.71101	1.6240234	1.2813628
-59.992306	1.6337891	0.35437495
-415.69684	1.6435547	-0.55914372
-59.517113	1.6533203	-1.4672651
-55.334087	1.6630859	-2.3121982
-61.29631	1.6728516	-3.0724792
-62.582642	1.6826172	-3.7233934
-58.654964	1.6923828	-4.2406602
-45.53207	1.7021484	-4.6137276
-28.92362	1.7119141	-4.8458338
-7.0322304	1.7216797	-4.9406276
419.9285	1.7314453	-4.902534
144.58928	1.7412109	-4.6731906
229.14268	1.7509766	-4.2695136
301.5665	1.7607422	-3.7085965
217.12471	1.7705078	-3.0057445
253.23883	1.7802734	-2.2013412
205.69789	1.7900391	-1.313226
220.1329	1.7998047	-0.39207637
160.42824	1.8095703	0.53685457
168.49669	1.8193359	1.439023
119.50549	1.8291016	2.2872539
101.80214	1.8388672	3.0538261
36.017574	1.8486328	3.7076116
31.69994	1.8583984	4.2402654
35.787758	1.8681641	4.6403127
-18.665997	1.8779297	4.8922315
-21.29512	1.8876953	4.9934344
-33.121113	1.8974609	4.9534245
-55.701656	1.9072266	4.7324104
-726.39545	1.9169922	4.3428049
-53.955429	1.9267578	3.7622168
-59.783108	1.9365234	3.0687599
-317.78479	1.9462891	2.2806332
-291.90594	1.9560547	1.4006764
-55.938622	1.9658203	0.47254413
-237.07166	1.9755859	-0.44698715
-145.06367	1.9853516	-1.350312
-53.937698	1.9951172	-2.2100031
-57.734909	2.0048828	-2.9807463
-58.010803	2.0146484	-3.6493347
-54.743221	2.0244141	-4.1847887
-41.407173	2.0341797	-4.5778275
-25.245991	2.0439453	-4.828948
-1.3887999	2.0537109	-4.9402833
379.49307	2.0634766	-4.9222918
114.39774	2.0732422	-4.716486
260.772	2.0830078	-4.3355227
268.18393	2.0927734	-3.7944198
220.23747	2.1025391	-3.1117022
262.81555	2.1123047	-2.319911
231.20245	2.1220703	-1.4396697
184.35446	2.1318359	-0.51980168
187.95259	2.1416016	0.40778667
192.68036	2.1513672	1.3153269
84.81282	2.1611328	2.1757588
140.98413	2.1708984	2.9529243
17.013472	2.1806641	3.6246567
18.478092	2.1904297	4.1729183
67.989838	2.2001953	4.5909123
-18.684752	2.2099609	4.8609452
-21.587545	2.2197266	4.9843354
-31.708599	2.2294922	4.9643531
-53.030636	2.2392578	4.7703104
-544.19507	2.2490234	4.4003353
-90.069885	2.2587891	3.8450866
-50.533997	2.2685547	3.1665311
-259.76318	2.2783203	2.3851409
-314.4584	2.2880859	1.5201523
-57.555328	2.2978516	0.59189647
-294.38904	2.3076172	-0.32736659
-112.78954	2.3173828	-1.237148
-57.3545	2.3271484	-2.1032453
-59.320839	2.3369141	-2.8881252
-64.220322	2.3466797	-3.5702899
-61.227253	2.3564453	-4.1244016
-50.016167	2.3662109	-4.5376406
-29.572414	2.3759766	-4.8046498
-5.9049459	2.3857422	-4.9363017
388.59067	2.3955078	-4.9369736
144.10092	2.4052734	-4.759243
223.79796	2.4150391	-4.4010983
279.99835	2.4248047	-3.8786457
203.95573	2.4345703	-3.2117412
259.78403	2.4443359	-2.4318039
224.69908	2.4541016	-1.5626266
208.81407	2.4638672	-0.64513385
168.65404	2.4736328	0.28443336
208.67041	2.4833984	1.1938989
86.488884	2.4931641	2.0640419
136.83318	2.5029297	2.8525829
38.8451	2.5126953	3.5398259
7.4473095	2.5224609	4.1040225
83.018478	2.5322266	4.5405254
-17.141808	2.5419922	4.8331127
-20.347071	2.5517578	4.9738808
-30.585192	2.5615234	4.9735265
-48.612198	2.5712891	4.8052535
-325.00784	2.5810547	4.4507785
-229.01329	2.5908203	3.9284573
-44.259789	2.6005859	3.2606854
-123.65186	2.6103516	2.489625
-414.80527	2.6201172	1.6387433
-58.364353	2.6298828	0.71177781
-179.07889	2.6396484	-0.20950437
-214.63934	2.6494141	-1.1173725
-55.572742	2.6591797	-1.9944861
-57.603638	2.6689453	-2.7928665
-63.673801	2.6787109	-3.4903705
-60.95562	2.6884766	-4.0621862
-51.703117	2.6982422	-4.4936838
-33.444283	2.7080078	-4.7798858
-9.9871883	2.7177734	-4.9310131
369.14035	2.7275391	-4.9497871
152.27237	2.7373047	-4.7962561
197.05084	2.7470703	-4.4614716
312.20068	2.7568359	-3.9594665
174.9455	2.7666016	-3.3074393
264.08493	2.7763672	-2.5448828
235.57919	2.7861328	-1.6836181
214.53897	2.7958984	-0.77235252
162.68715	2.8056641	0.15796274
220.85992	2.8154297	1.0695994
82.716003	2.8251953	1.9475251
138.75482	2.8349609	2.7490482
64.008881	2.8447266	3.4524202
-2.0355685	2.8544922	4.0342793
