MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	10.555664	s	5/14/2018 2:52:26 PM
Axial Force	Running Time	Axial Displacement
N	s	mm
2.5265501	0.00390625	2.3101187
2.4562004	0.0048828125	2.3105364
2.7129543	0.005859375	2.310375
3.6961167	0.0068359375	2.30986
3.7969439	0.0078125	2.3099589
3.5689096	0.0087890625	2.3104825
3.1520729	0.009765625	2.3099172
3.8197846	0.010742188	2.3103182
3.5260804	0.01171875	2.3103831
3.3495715	0.012695313	2.309685
2.7999165	0.013671875	2.3101525
3.3900259	0.014648438	2.3103476
3.5858712	0.015625	2.310041
4.4020476	0.016601563	2.3096719
5.154521	0.017578125	2.3095481
5.0699453	0.018554688	2.3100231
5.0503993	0.01953125	2.3101168
5.6606717	0.020507813	2.3096738
5.3862109	0.021484375	2.3103828
5.3171649	0.022460938	2.3101308
5.8358302	0.0234375	2.310194
5.6548276	0.024414063	2.3103869
5.0445437	0.025390625	2.3110104
5.4659438	0.026367188	2.3115239
5.8112316	0.02734375	2.3109653
5.1280365	0.028320313	2.310982
4.906929	0.029296875	2.309881
5.4167466	0.030273438	2.3108895
4.3748064	0.03125	2.310437
4.1606836	0.032226563	2.3100173
4.0124054	0.033203125	2.3104589
4.6617002	0.034179688	2.3104539
4.7358918	0.03515625	2.3105357
5.0693865	0.036132813	2.3101871
4.836463	0.037109375	2.3103619
5.9937477	0.038085938	2.3107386
5.8352947	0.0390625	2.3105102
5.2453485	0.040039063	2.3097625
5.3503785	0.041015625	2.310142
5.2874207	0.041992188	2.3105855
4.5041089	0.04296875	2.3099546
4.4568324	0.043945313	2.3101642
4.8667541	0.044921875	2.3101983
5.5696349	0.045898438	2.3100641
5.3917408	0.046875	2.310328
5.100039	0.047851563	2.3103492
5.574862	0.048828125	2.31107
6.5830069	0.049804688	2.3115325
7.1975403	0.05078125	2.312
6.6167092	0.051757813	2.3113127
7.389905	0.052734375	2.3101842
7.0552111	0.053710938	2.3104372
7.245585	0.0546875	2.3108521
7.664319	0.055664063	2.3102541
8.741231	0.056640625	2.3103952
