x-axis,1,2
second,Volt,Volt
+31.25E-03,+3.21339E+00,+5.04603E+00
+32.25E-03,+3.23066E+00,+4.97908E+00
+33.25E-03,+3.24793E+00,+5.04603E+00
+34.25E-03,+3.22852E+00,+5.04603E+00
+35.25E-03,+3.27819E+00,+5.04388E+00
+36.25E-03,+3.26092E+00,+5.09356E+00
+37.25E-03,+3.28033E+00,+5.01577E+00
+38.25E-03,+3.28033E+00,+4.99207E+00
+39.25E-03,+3.28462E+00,+5.04174E+00
+40.25E-03,+3.34728E+00,+5.09141E+00
+41.25E-03,+3.31916E+00,+5.04603E+00
+42.25E-03,+3.26949E+00,+5.03518E+00
+43.25E-03,+3.21982E+00,+4.99193E+00
+44.25E-03,+3.28033E+00,+5.08927E+00
+45.25E-03,+3.14644E+00,+5.00505E+00
+46.25E-03,+3.27163E+00,+5.04603E+00
+47.25E-03,+3.28033E+00,+5.04603E+00
+48.25E-03,+3.25449E+00,+5.02018E+00
+49.25E-03,+3.17028E+00,+5.04603E+00
+50.25E-03,+3.27377E+00,+4.98564E+00
+51.25E-03,+3.32586E+00,+5.10226E+00
+52.25E-03,+3.28033E+00,+5.04603E+00
+53.25E-03,+3.25864E+00,+5.04603E+00
+54.25E-03,+3.15528E+00,+4.98350E+00
+55.25E-03,+3.26748E+00,+5.05888E+00
+56.25E-03,+3.31046E+00,+5.04603E+00
+57.25E-03,+3.28033E+00,+5.04603E+00
+58.25E-03,+3.21566E+00,+5.04830E+00
+59.25E-03,+3.29533E+00,+5.04603E+00
+60.25E-03,+3.28033E+00,+5.08070E+00
+61.25E-03,+3.32987E+00,+5.02862E+00
+62.25E-03,+3.28033E+00,+5.04603E+00
+63.25E-03,+3.28033E+00,+5.02889E+00
+64.25E-03,+3.28033E+00,+5.07856E+00
+65.25E-03,+3.28033E+00,+5.04603E+00
+66.25E-03,+3.21339E+00,+5.11096E+00
+67.25E-03,+3.23267E+00,+4.99836E+00
+68.25E-03,+3.24378E+00,+5.08258E+00
+69.25E-03,+3.28033E+00,+5.03290E+00
+70.25E-03,+3.28033E+00,+5.11297E+00
+71.25E-03,+3.28033E+00,+5.09155E+00
+72.25E-03,+3.30859E+00,+5.04603E+00
+73.25E-03,+3.26936E+00,+4.99006E+00
+74.25E-03,+3.27404E+00,+4.98537E+00
+75.25E-03,+3.28033E+00,+5.00264E+00
+76.25E-03,+3.28033E+00,+5.00519E+00
+77.25E-03,+3.21339E+00,+5.03719E+00
+78.25E-03,+3.21339E+00,+5.04603E+00
+79.25E-03,+3.29587E+00,+5.04603E+00
