x-axis,1,2
second,Volt,Volt
+31.25E-03,+3.41423E+00,+5.04603E+00
+32.25E-03,+3.34728E+00,+4.97908E+00
+33.25E-03,+3.34728E+00,+5.01148E+00
+34.25E-03,+3.39910E+00,+4.99421E+00
+35.25E-03,+3.47689E+00,+4.97908E+00
+36.25E-03,+3.41423E+00,+5.04603E+00
+37.25E-03,+3.41423E+00,+5.00934E+00
+38.25E-03,+3.40124E+00,+5.03304E+00
+39.25E-03,+3.41423E+00,+4.98336E+00
+40.25E-03,+3.32572E+00,+5.04603E+00
+41.25E-03,+3.38611E+00,+5.00720E+00
+42.25E-03,+3.40338E+00,+5.10213E+00
+43.25E-03,+3.41423E+00,+5.03960E+00
+44.25E-03,+3.41423E+00,+5.04603E+00
+45.25E-03,+3.34728E+00,+5.04603E+00
+46.25E-03,+3.35598E+00,+5.03732E+00
+47.25E-03,+3.36442E+00,+5.03746E+00
+48.25E-03,+3.44007E+00,+5.04603E+00
+49.25E-03,+3.43806E+00,+5.04603E+00
+50.25E-03,+3.35384E+00,+5.04603E+00
+51.25E-03,+3.45975E+00,+4.98979E+00
+52.25E-03,+3.44221E+00,+5.04603E+00
+53.25E-03,+3.48117E+00,+5.04603E+00
+54.25E-03,+3.34728E+00,+4.98350E+00
+55.25E-03,+3.34728E+00,+5.04603E+00
+56.25E-03,+3.38410E+00,+5.07615E+00
+57.25E-03,+3.36683E+00,+5.04603E+00
+58.25E-03,+3.40967E+00,+5.11069E+00
+59.25E-03,+3.41423E+00,+5.03103E+00
+60.25E-03,+3.41423E+00,+5.04603E+00
+61.25E-03,+3.39682E+00,+5.04603E+00
+62.25E-03,+3.34755E+00,+4.97908E+00
+63.25E-03,+3.41423E+00,+5.04603E+00
+64.25E-03,+3.37982E+00,+5.01161E+00
+65.25E-03,+3.41423E+00,+5.04603E+00
+66.25E-03,+3.41623E+00,+5.04803E+00
+67.25E-03,+3.43351E+00,+4.99836E+00
+68.25E-03,+3.37767E+00,+5.11297E+00
+69.25E-03,+3.34728E+00,+5.04603E+00
+70.25E-03,+3.41423E+00,+5.05018E+00
+71.25E-03,+3.41423E+00,+5.04603E+00
+72.25E-03,+3.31903E+00,+5.04603E+00
+73.25E-03,+3.34728E+00,+5.03505E+00
+74.25E-03,+3.40793E+00,+5.05232E+00
+75.25E-03,+3.39066E+00,+5.04603E+00
+76.25E-03,+3.34728E+00,+5.01992E+00
+77.25E-03,+3.40539E+00,+5.04603E+00
+78.25E-03,+3.40579E+00,+5.04603E+00
+79.25E-03,+3.38852E+00,+5.02032E+00
