x-axis,1,2
second,Volt,Volt
+31.250E-03,+939.435E-03,+4.983473E+00
+38.750E-03,+1.004184E+00,+5.046025E+00
+46.250E-03,+1.058799E+00,+5.046025E+00
+53.750E-03,+1.004184E+00,+5.046025E+00
+61.250E-03,+1.004184E+00,+5.005937E+00
+68.750E-03,+1.003536E+00,+5.111674E+00
+76.250E-03,+962.799E-03,+5.046025E+00
+83.750E-03,+989.008E-03,+5.046025E+00
+91.250E-03,+993.151E-03,+5.046025E+00
+98.750E-03,+966.941E-03,+5.046025E+00
+106.250E-03,+1.004184E+00,+5.109477E+00
+113.750E-03,+982.669E-03,+5.046025E+00
+121.250E-03,+1.004184E+00,+5.046025E+00
+128.750E-03,+1.004184E+00,+5.046025E+00
+136.250E-03,+971.636E-03,+5.046025E+00
+143.750E-03,+997.845E-03,+5.046025E+00
+151.250E-03,+957.109E-03,+5.046025E+00
+158.750E-03,+958.105E-03,+5.092105E+00
+166.250E-03,+942.582E-03,+5.040682E+00
+173.750E-03,+937.238E-03,+5.081419E+00
+181.250E-03,+946.423E-03,+5.046025E+00
+188.750E-03,+937.238E-03,+5.046025E+00
+196.250E-03,+1.004184E+00,+5.046025E+00
+203.750E-03,+937.238E-03,+5.110473E+00
+211.250E-03,+1.004184E+00,+5.055557E+00
+218.750E-03,+949.268E-03,+5.100942E+00
+226.250E-03,+937.238E-03,+5.031845E+00
+233.750E-03,+937.238E-03,+5.046025E+00
+241.250E-03,+937.238E-03,+5.046025E+00
+248.750E-03,+911.377E-03,+5.046025E+00
+256.250E-03,+952.113E-03,+5.031151E+00
+263.750E-03,+937.238E-03,+5.034691E+00
+271.250E-03,+937.238E-03,+4.979080E+00
+278.750E-03,+940.431E-03,+5.046025E+00
+286.250E-03,+937.238E-03,+5.089954E+00
+293.750E-03,+986.464E-03,+5.046025E+00
+301.250E-03,+954.218E-03,+5.046025E+00
+308.750E-03,+971.937E-03,+5.011326E+00
+316.250E-03,+937.238E-03,+5.119008E+00
+323.750E-03,+984.013E-03,+5.427527E+00
+331.250E-03,+937.238E-03,+5.494080E+00
+338.750E-03,+942.883E-03,+5.916318E+00
+346.250E-03,+937.238E-03,+5.849372E+00
+353.750E-03,+946.121E-03,+5.916318E+00
+361.250E-03,+1.004184E+00,+5.983264E+00
+368.750E-03,+960.649E-03,+5.983264E+00
+376.250E-03,+1.001385E+00,+5.983264E+00
+383.750E-03,+937.238E-03,+9.933054E+00
+391.250E-03,+1.004184E+00,+9.944782E+00
+398.750E-03,+1.004184E+00,+9.933054E+00
