x-axis,1,2
second,Volt,Volt
+31.25E-03,+5.48954E+00,+5.04603E+00
+32.25E-03,+5.55649E+00,+5.04603E+00
+33.25E-03,+5.52194E+00,+5.04603E+00
+34.25E-03,+5.38591E+00,+5.04603E+00
+35.25E-03,+5.42259E+00,+5.10869E+00
+36.25E-03,+5.48954E+00,+5.04603E+00
+37.25E-03,+5.38591E+00,+5.07628E+00
+38.25E-03,+5.42259E+00,+5.00505E+00
+39.25E-03,+5.48954E+00,+5.04174E+00
+40.25E-03,+5.48954E+00,+5.09141E+00
+41.25E-03,+5.51766E+00,+5.11297E+00
+42.25E-03,+5.42259E+00,+5.04603E+00
+43.25E-03,+5.36850E+00,+4.97908E+00
+44.25E-03,+5.48954E+00,+5.04603E+00
+45.25E-03,+5.42259E+00,+5.07200E+00
+46.25E-03,+5.41389E+00,+4.98778E+00
+47.25E-03,+5.36422E+00,+4.98765E+00
+48.25E-03,+5.42259E+00,+5.04603E+00
+49.25E-03,+5.48954E+00,+5.11297E+00
+50.25E-03,+5.48954E+00,+5.05259E+00
+51.25E-03,+5.54577E+00,+5.04603E+00
+52.25E-03,+5.59545E+00,+5.04603E+00
+53.25E-03,+5.53480E+00,+5.04603E+00
+54.25E-03,+5.42259E+00,+5.04603E+00
+55.25E-03,+5.48954E+00,+5.04603E+00
+56.25E-03,+5.45941E+00,+5.07615E+00
+57.25E-03,+5.44214E+00,+5.04603E+00
+58.25E-03,+5.42259E+00,+5.04830E+00
+59.25E-03,+5.48954E+00,+5.06102E+00
+60.25E-03,+5.48954E+00,+5.01376E+00
+61.25E-03,+5.47213E+00,+5.04603E+00
+62.25E-03,+5.42259E+00,+5.04603E+00
+63.25E-03,+5.40546E+00,+5.04603E+00
+64.25E-03,+5.52207E+00,+5.04603E+00
+65.25E-03,+5.48954E+00,+5.04603E+00
+66.25E-03,+5.35766E+00,+5.04402E+00
+67.25E-03,+5.48954E+00,+5.04603E+00
+68.25E-03,+5.45915E+00,+5.04603E+00
+69.25E-03,+5.43572E+00,+4.97908E+00
+70.25E-03,+5.42259E+00,+5.10882E+00
+71.25E-03,+5.40117E+00,+5.04603E+00
+72.25E-03,+5.42259E+00,+5.08472E+00
+73.25E-03,+5.42259E+00,+5.04603E+00
+74.25E-03,+5.42259E+00,+5.04603E+00
+75.25E-03,+5.48954E+00,+5.06959E+00
+76.25E-03,+5.55649E+00,+5.01992E+00
+77.25E-03,+5.55649E+00,+5.04603E+00
+78.25E-03,+5.48110E+00,+5.10454E+00
+79.25E-03,+5.46383E+00,+5.04603E+00
