x-axis,1,2
second,Volt,Volt
+31.25E-03,+1.67364E+00,+4.97908E+00
+32.25E-03,+1.67364E+00,+5.06330E+00
+33.25E-03,+1.64124E+00,+5.04603E+00
+34.25E-03,+1.65851E+00,+5.03090E+00
+35.25E-03,+1.67364E+00,+5.04817E+00
+36.25E-03,+1.69305E+00,+5.04603E+00
+37.25E-03,+1.67364E+00,+5.01577E+00
+38.25E-03,+1.67364E+00,+5.04603E+00
+39.25E-03,+1.67364E+00,+5.10869E+00
+40.25E-03,+1.67364E+00,+5.04603E+00
+41.25E-03,+1.60669E+00,+5.04603E+00
+42.25E-03,+1.72974E+00,+5.04603E+00
+43.25E-03,+1.61312E+00,+5.03960E+00
+44.25E-03,+1.67364E+00,+5.04603E+00
+45.25E-03,+1.63267E+00,+5.08700E+00
+46.25E-03,+1.61540E+00,+5.04603E+00
+47.25E-03,+1.73202E+00,+4.98765E+00
+48.25E-03,+1.68890E+00,+5.00492E+00
+49.25E-03,+1.67364E+00,+5.04603E+00
+50.25E-03,+1.61326E+00,+5.10641E+00
+51.25E-03,+1.66293E+00,+5.10226E+00
+52.25E-03,+1.63468E+00,+5.04603E+00
+53.25E-03,+1.65195E+00,+5.02434E+00
+54.25E-03,+1.61111E+00,+5.04603E+00
+55.25E-03,+1.66079E+00,+5.10012E+00
+56.25E-03,+1.63682E+00,+5.05272E+00
+57.25E-03,+1.67364E+00,+5.02648E+00
+58.25E-03,+1.60669E+00,+5.04603E+00
+59.25E-03,+1.62169E+00,+5.04603E+00
+60.25E-03,+1.64137E+00,+5.01135E+00
+61.25E-03,+1.60669E+00,+5.11297E+00
+62.25E-03,+1.67377E+00,+5.04603E+00
+63.25E-03,+1.65650E+00,+5.11297E+00
+64.25E-03,+1.70805E+00,+4.97908E+00
+65.25E-03,+1.62196E+00,+5.04603E+00
+66.25E-03,+1.67364E+00,+5.04603E+00
+67.25E-03,+1.62598E+00,+5.04603E+00
+68.25E-03,+1.64325E+00,+5.04603E+00
+69.25E-03,+1.67364E+00,+5.11297E+00
+70.25E-03,+1.66949E+00,+5.04603E+00
+71.25E-03,+1.60669E+00,+4.97908E+00
+72.25E-03,+1.63495E+00,+5.07428E+00
+73.25E-03,+1.61767E+00,+5.04603E+00
+74.25E-03,+1.61299E+00,+5.10038E+00
+75.25E-03,+1.65007E+00,+5.04603E+00
+76.25E-03,+1.60669E+00,+5.08686E+00
+77.25E-03,+1.73175E+00,+4.98792E+00
+78.25E-03,+1.72371E+00,+5.03759E+00
+79.25E-03,+1.67364E+00,+5.08726E+00
