x-axis,1,2
second,Volt,Volt
+31.250E-03,+200.837E-03,+5.046025E+00
+38.750E-03,+229.243E-03,+5.017619E+00
+46.250E-03,+255.452E-03,+5.033695E+00
+53.750E-03,+214.715E-03,+5.046025E+00
+61.250E-03,+267.782E-03,+5.086113E+00
+68.750E-03,+200.837E-03,+5.046025E+00
+76.250E-03,+242.222E-03,+5.071586E+00
+83.750E-03,+200.837E-03,+5.082619E+00
+91.250E-03,+200.837E-03,+5.046025E+00
+98.750E-03,+200.837E-03,+5.046025E+00
+106.250E-03,+200.837E-03,+4.982573E+00
+113.750E-03,+178.121E-03,+5.023310E+00
+121.250E-03,+218.858E-03,+5.046025E+00
+128.750E-03,+200.837E-03,+5.046025E+00
+136.250E-03,+233.385E-03,+5.112971E+00
+143.750E-03,+213.515E-03,+5.046025E+00
+151.250E-03,+220.707E-03,+5.112971E+00
+158.750E-03,+200.837E-03,+5.071239E+00
+166.250E-03,+211.523E-03,+5.046025E+00
+173.750E-03,+236.230E-03,+5.046025E+00
+181.250E-03,+210.021E-03,+5.036841E+00
+188.750E-03,+200.837E-03,+4.996105E+00
+196.250E-03,+200.837E-03,+4.979080E+00
+203.750E-03,+262.787E-03,+5.046025E+00
+211.250E-03,+267.782E-03,+5.007787E+00
+218.750E-03,+267.782E-03,+5.046025E+00
+226.250E-03,+229.197E-03,+5.046025E+00
+233.750E-03,+267.782E-03,+5.086414E+00
+241.250E-03,+268.130E-03,+5.046025E+00
+248.750E-03,+226.699E-03,+5.087109E+00
+256.250E-03,+252.908E-03,+5.046025E+00
+263.750E-03,+267.782E-03,+5.046025E+00
+271.250E-03,+267.782E-03,+5.008481E+00
+278.750E-03,+267.782E-03,+4.982272E+00
+286.250E-03,+244.766E-03,+5.089954E+00
+293.750E-03,+250.063E-03,+5.014519E+00
+301.250E-03,+209.326E-03,+4.987569E+00
+308.750E-03,+267.782E-03,+5.078272E+00
+316.250E-03,+261.745E-03,+5.106933E+00
+323.750E-03,+294.385E-03,+5.046025E+00
+331.250E-03,+267.782E-03,+5.046025E+00
+338.750E-03,+200.837E-03,+5.046025E+00
+346.250E-03,+235.929E-03,+5.046025E+00
+353.750E-03,+200.837E-03,+5.046025E+00
+361.250E-03,+151.218E-03,+5.013732E+00
+368.750E-03,+224.247E-03,+5.046025E+00
+376.250E-03,+200.837E-03,+5.046025E+00
+383.750E-03,+267.782E-03,+5.046025E+00
+391.250E-03,+224.293E-03,+5.046025E+00
+398.750E-03,+200.837E-03,+5.031544E+00
+406.250E-03,+227.092E-03,+5.046025E+00
