x-axis,1,2
second,Volt,Volt
+31.25E-03,+4.35146E+00,+5.11297E+00
+32.25E-03,+4.41841E+00,+5.04603E+00
+33.25E-03,+4.41841E+00,+5.01362E+00
+34.25E-03,+4.41841E+00,+5.11297E+00
+35.25E-03,+4.35575E+00,+5.11297E+00
+36.25E-03,+4.48536E+00,+4.99849E+00
+37.25E-03,+4.42484E+00,+5.04603E+00
+38.25E-03,+4.37744E+00,+5.09998E+00
+39.25E-03,+4.42269E+00,+5.04603E+00
+40.25E-03,+4.43997E+00,+5.09141E+00
+41.25E-03,+4.44653E+00,+5.04603E+00
+42.25E-03,+4.48536E+00,+5.04603E+00
+43.25E-03,+4.41841E+00,+5.05245E+00
+44.25E-03,+4.39471E+00,+5.04603E+00
+45.25E-03,+4.41841E+00,+5.04603E+00
+46.25E-03,+4.41841E+00,+5.10427E+00
+47.25E-03,+4.40127E+00,+4.98765E+00
+48.25E-03,+4.41841E+00,+5.08713E+00
+49.25E-03,+4.39458E+00,+5.04603E+00
+50.25E-03,+4.47880E+00,+5.04603E+00
+51.25E-03,+4.48536E+00,+5.04603E+00
+52.25E-03,+4.41841E+00,+5.07401E+00
+53.25E-03,+4.50705E+00,+5.04603E+00
+54.25E-03,+4.48094E+00,+4.98350E+00
+55.25E-03,+4.36432E+00,+5.04603E+00
+56.25E-03,+4.44854E+00,+5.04603E+00
+57.25E-03,+4.41841E+00,+5.04603E+00
+58.25E-03,+4.41841E+00,+5.04603E+00
+59.25E-03,+4.48536E+00,+5.00907E+00
+60.25E-03,+4.48536E+00,+5.08070E+00
+61.25E-03,+4.48536E+00,+5.06343E+00
+62.25E-03,+4.41854E+00,+5.11310E+00
+63.25E-03,+4.48536E+00,+5.13011E+00
+64.25E-03,+4.45095E+00,+5.44770E+00
+65.25E-03,+4.43367E+00,+8.42277E+00
+66.25E-03,+4.48335E+00,+5.51264E+00
+67.25E-03,+4.46607E+00,+5.51464E+00
+68.25E-03,+4.48536E+00,+5.91632E+00
+69.25E-03,+4.43153E+00,+5.91632E+00
+70.25E-03,+4.41841E+00,+5.91632E+00
+71.25E-03,+4.41841E+00,+5.91632E+00
+72.25E-03,+4.48536E+00,+5.98326E+00
+73.25E-03,+4.44037E+00,+5.91632E+00
+74.25E-03,+4.42470E+00,+5.98326E+00
+75.25E-03,+4.41841E+00,+5.98326E+00
+76.25E-03,+4.48536E+00,+5.98326E+00
+77.25E-03,+4.47652E+00,+9.94189E+00
+78.25E-03,+4.40997E+00,+9.93305E+00
+79.25E-03,+4.44412E+00,+9.93305E+00
