x-axis,1,2
second,Volt,Volt
+31.25E-03,+5.08787E+00,+5.11297E+00
+32.25E-03,+5.08787E+00,+4.99635E+00
+33.25E-03,+5.12027E+00,+5.04603E+00
+34.25E-03,+5.22176E+00,+4.99421E+00
+35.25E-03,+5.08787E+00,+5.04603E+00
+36.25E-03,+5.10728E+00,+4.99849E+00
+37.25E-03,+5.19150E+00,+5.00934E+00
+38.25E-03,+5.08787E+00,+5.11297E+00
+39.25E-03,+5.15481E+00,+5.04603E+00
+40.25E-03,+5.15481E+00,+5.04603E+00
+41.25E-03,+5.04904E+00,+5.05674E+00
+42.25E-03,+5.07702E+00,+5.00077E+00
+43.25E-03,+5.02092E+00,+5.10654E+00
+44.25E-03,+5.17851E+00,+5.04603E+00
+45.25E-03,+5.22176E+00,+5.04603E+00
+46.25E-03,+5.21305E+00,+4.98778E+00
+47.25E-03,+5.15481E+00,+5.04603E+00
+48.25E-03,+5.12897E+00,+5.00492E+00
+49.25E-03,+5.11170E+00,+5.04603E+00
+50.25E-03,+5.14825E+00,+5.05259E+00
+51.25E-03,+5.13339E+00,+5.04603E+00
+52.25E-03,+5.08787E+00,+5.04603E+00
+53.25E-03,+5.06430E+00,+5.09128E+00
+54.25E-03,+5.08787E+00,+4.98350E+00
+55.25E-03,+5.15481E+00,+5.10012E+00
+56.25E-03,+5.15481E+00,+5.00921E+00
+57.25E-03,+5.10741E+00,+5.04603E+00
+58.25E-03,+5.15481E+00,+5.04603E+00
+59.25E-03,+5.10286E+00,+5.00907E+00
+60.25E-03,+5.12254E+00,+5.07829E+00
+61.25E-03,+5.15481E+00,+5.04603E+00
+62.25E-03,+5.15481E+00,+5.04603E+00
+63.25E-03,+5.13767E+00,+5.04603E+00
+64.25E-03,+5.12228E+00,+5.04603E+00
+65.25E-03,+5.13955E+00,+5.04603E+00
+66.25E-03,+5.08787E+00,+5.11297E+00
+67.25E-03,+5.10715E+00,+5.06531E+00
+68.25E-03,+5.15481E+00,+5.04603E+00
+69.25E-03,+5.15481E+00,+5.04603E+00
+70.25E-03,+5.08787E+00,+5.10882E+00
+71.25E-03,+5.13339E+00,+5.04603E+00
+72.25E-03,+5.22176E+00,+5.01777E+00
+73.25E-03,+5.22176E+00,+5.04603E+00
+74.25E-03,+5.22805E+00,+5.04603E+00
+75.25E-03,+5.15481E+00,+5.04603E+00
+76.25E-03,+5.16954E+00,+5.04603E+00
+77.25E-03,+5.09670E+00,+5.04603E+00
+78.25E-03,+5.08787E+00,+4.98752E+00
+79.25E-03,+5.11357E+00,+5.04603E+00
