x-axis,1,2
second,Volt,Volt
+31.25E-03,+3.07950E+00,+5.11297E+00
+32.25E-03,+3.02982E+00,+5.04603E+00
+33.25E-03,+3.04710E+00,+5.01362E+00
+34.25E-03,+3.06437E+00,+5.04603E+00
+35.25E-03,+3.07950E+00,+5.04817E+00
+36.25E-03,+3.06008E+00,+5.06544E+00
+37.25E-03,+3.04281E+00,+5.04603E+00
+38.25E-03,+3.07950E+00,+5.04603E+00
+39.25E-03,+3.01684E+00,+5.05031E+00
+40.25E-03,+3.01255E+00,+5.09141E+00
+41.25E-03,+3.04067E+00,+5.04603E+00
+42.25E-03,+3.07950E+00,+5.10213E+00
+43.25E-03,+3.01255E+00,+5.04603E+00
+44.25E-03,+3.12274E+00,+5.04603E+00
+45.25E-03,+3.03853E+00,+5.02005E+00
+46.25E-03,+3.14644E+00,+5.03732E+00
+47.25E-03,+3.07093E+00,+5.05459E+00
+48.25E-03,+3.03839E+00,+5.02018E+00
+49.25E-03,+3.10333E+00,+5.04603E+00
+50.25E-03,+3.07294E+00,+5.04603E+00
+51.25E-03,+3.07950E+00,+5.05674E+00
+52.25E-03,+3.07950E+00,+5.04603E+00
+53.25E-03,+3.07950E+00,+5.04603E+00
+54.25E-03,+3.01697E+00,+4.97908E+00
+55.25E-03,+3.09235E+00,+5.10012E+00
+56.25E-03,+2.97573E+00,+5.04603E+00
+57.25E-03,+3.04040E+00,+5.04603E+00
+58.25E-03,+3.01483E+00,+4.97908E+00
+59.25E-03,+3.02755E+00,+5.04603E+00
+60.25E-03,+3.04723E+00,+5.04603E+00
+61.25E-03,+3.01255E+00,+5.04603E+00
+62.25E-03,+3.07950E+00,+5.04603E+00
+63.25E-03,+3.01255E+00,+4.99622E+00
+64.25E-03,+3.11391E+00,+5.01161E+00
+65.25E-03,+3.07950E+00,+5.04603E+00
+66.25E-03,+3.07950E+00,+5.11096E+00
+67.25E-03,+3.06022E+00,+5.04603E+00
+68.25E-03,+3.07950E+00,+5.07642E+00
+69.25E-03,+3.01255E+00,+5.04603E+00
+70.25E-03,+3.07535E+00,+5.04603E+00
+71.25E-03,+3.01255E+00,+5.09155E+00
+72.25E-03,+3.01255E+00,+5.04603E+00
+73.25E-03,+3.06852E+00,+5.05700E+00
+74.25E-03,+3.01255E+00,+4.98537E+00
+75.25E-03,+3.07950E+00,+5.04603E+00
+76.25E-03,+3.01255E+00,+5.08686E+00
+77.25E-03,+3.02139E+00,+5.04603E+00
+78.25E-03,+3.02099E+00,+4.98752E+00
+79.25E-03,+3.07950E+00,+5.04603E+00
